"Per Pupil Expenditures by Function (District), 2019-20"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 3 = Total pupils transported"

"District","District Code","Function","Expenditures","Pupils","Pupil Basis","PPE"
"Cheshire School District","=""0250011""","Instruction","$45,929,713",4242,1,"$10,827"
"Cheshire School District","=""0250011""","Support services - students","$6,064,704",4188,2,"$1,448"
"Cheshire School District","=""0250011""","Support services - instruction","$2,764,565",4188,2,"$660"
"Cheshire School District","=""0250011""","Support services - general administration","$988,389",4188,2,"$236"
"Cheshire School District","=""0250011""","Support services - school based administration","$3,801,876",4188,2,"$908"
"Cheshire School District","=""0250011""","Central and other support services","$2,202,620",4188,2,"$526"
"Cheshire School District","=""0250011""","Operation and maintenance of plant","$6,953,342",4188,2,"$1,660"
"Cheshire School District","=""0250011""","Student transportation services","$3,927,680",3607,3,"$1,089"
"Cheshire School District","=""0250011""","Food services","$73,093",4188,2,"$17"
"Cheshire School District","=""0250011""","Enterprise operations","$910,257",4188,2,"$217"
"Cheshire School District","=""0250011""","Minor school construction","N/A","N/A","N/A","N/A"
"Cheshire School District","=""0250011""","Total","$73,616,239",4242,1,"$17,354"
"Chester School District","=""0260011""","Instruction","$2,835,891",196,1,"$14,469"
"Chester School District","=""0260011""","Support services - students","$316,701",186,2,"$1,703"
"Chester School District","=""0260011""","Support services - instruction","$74,388",186,2,"$400"
"Chester School District","=""0260011""","Support services - general administration","$379,859",186,2,"$2,042"
"Chester School District","=""0260011""","Support services - school based administration","$466,909",186,2,"$2,510"
"Chester School District","=""0260011""","Central and other support services","$112,677",186,2,"$606"
"Chester School District","=""0260011""","Operation and maintenance of plant","$421,342",186,2,"$2,265"
"Chester School District","=""0260011""","Student transportation services","$135,706",187,3,"$726"
"Chester School District","=""0260011""","Food services","$56,893",186,2,"$306"
"Chester School District","=""0260011""","Enterprise operations","$0",186,2,"$0"
"Chester School District","=""0260011""","Minor school construction","N/A","N/A","N/A","N/A"
"Chester School District","=""0260011""","Total","$4,800,366",196,1,"$24,492"
"Clinton School District","=""0270011""","Instruction","$20,714,930",1702,1,"$12,171"
"Clinton School District","=""0270011""","Support services - students","$2,705,453",1679,2,"$1,611"
"Clinton School District","=""0270011""","Support services - instruction","$885,079",1679,2,"$527"
"Clinton School District","=""0270011""","Support services - general administration","$2,377,682",1679,2,"$1,416"
"Clinton School District","=""0270011""","Support services - school based administration","$1,314,261",1679,2,"$783"
"Clinton School District","=""0270011""","Central and other support services","$1,557,856",1679,2,"$928"
"Clinton School District","=""0270011""","Operation and maintenance of plant","$2,007,632",1679,2,"$1,196"
"Clinton School District","=""0270011""","Student transportation services","$1,488,253",1551,3,"$960"
"Clinton School District","=""0270011""","Food services","$46,770",1679,2,"$28"
"Clinton School District","=""0270011""","Enterprise operations","$0",1679,2,"$0"
"Clinton School District","=""0270011""","Minor school construction","N/A","N/A","N/A","N/A"
"Clinton School District","=""0270011""","Total","$33,097,916",1702,1,"$19,446"
"Colchester School District","=""0280011""","Instruction","$26,013,401",2426,1,"$10,723"
"Colchester School District","=""0280011""","Support services - students","$3,355,292",2312,2,"$1,451"
"Colchester School District","=""0280011""","Support services - instruction","$1,022,999",2312,2,"$442"
"Colchester School District","=""0280011""","Support services - general administration","$2,061,099",2312,2,"$891"
"Colchester School District","=""0280011""","Support services - school based administration","$2,462,138",2312,2,"$1,065"
"Colchester School District","=""0280011""","Central and other support services","$953,384",2312,2,"$412"
"Colchester School District","=""0280011""","Operation and maintenance of plant","$4,078,267",2312,2,"$1,764"
"Colchester School District","=""0280011""","Student transportation services","$2,510,888",2389,3,"$1,051"
"Colchester School District","=""0280011""","Food services","$139,260",2312,2,"$60"
"Colchester School District","=""0280011""","Enterprise operations","$505,673",2312,2,"$219"
"Colchester School District","=""0280011""","Minor school construction","N/A","N/A","N/A","N/A"
"Colchester School District","=""0280011""","Total","$43,102,400",2426,1,"$17,767"
"Colebrook School District","=""0290011""","Instruction","$1,283,283",81,1,"$15,843"
"Colebrook School District","=""0290011""","Support services - students","$75,112",74,2,"$1,015"
"Colebrook School District","=""0290011""","Support services - instruction","$25,945",74,2,"$351"
"Colebrook School District","=""0290011""","Support services - general administration","$141,590",74,2,"$1,913"
"Colebrook School District","=""0290011""","Support services - school based administration","$157,538",74,2,"$2,129"
"Colebrook School District","=""0290011""","Central and other support services","$83,392",74,2,"$1,127"
"Colebrook School District","=""0290011""","Operation and maintenance of plant","$113,016",74,2,"$1,527"
"Colebrook School District","=""0290011""","Student transportation services","$104,475",78,3,"$1,339"
"Colebrook School District","=""0290011""","Food services","$14,699",74,2,"$199"
"Colebrook School District","=""0290011""","Enterprise operations","$0",74,2,"$0"
"Colebrook School District","=""0290011""","Minor school construction","N/A","N/A","N/A","N/A"
"Colebrook School District","=""0290011""","Total","$1,999,051",81,1,"$24,680"
"Columbia School District","=""0300011""","Instruction","$7,530,158",643,1,"$11,711"
"Columbia School District","=""0300011""","Support services - students","$1,996,185",408,2,"$4,893"
"Columbia School District","=""0300011""","Support services - instruction","$104,377",408,2,"$256"
"Columbia School District","=""0300011""","Support services - general administration","$520,515",408,2,"$1,276"
"Columbia School District","=""0300011""","Support services - school based administration","$541,425",408,2,"$1,327"
"Columbia School District","=""0300011""","Central and other support services","$132,852",408,2,"$326"
"Columbia School District","=""0300011""","Operation and maintenance of plant","$467,734",408,2,"$1,146"
"Columbia School District","=""0300011""","Student transportation services","$636,914",644,3,"$989"
"Columbia School District","=""0300011""","Food services","$0",408,2,"$0"
"Columbia School District","=""0300011""","Enterprise operations","$371,480",408,2,"$910"
"Columbia School District","=""0300011""","Minor school construction","N/A","N/A","N/A","N/A"
"Columbia School District","=""0300011""","Total","$12,301,640",643,1,"$19,132"
"Common Ground High School District","=""2680013""","Instruction","$1,542,124",223,1,"$6,915"
"Common Ground High School District","=""2680013""","Support services - students","$692,601",223,2,"$3,106"
"Common Ground High School District","=""2680013""","Support services - instruction","$392,969",223,2,"$1,762"
"Common Ground High School District","=""2680013""","Support services - general administration","$294,306",223,2,"$1,320"
"Common Ground High School District","=""2680013""","Support services - school based administration","$513,496",223,2,"$2,303"
"Common Ground High School District","=""2680013""","Central and other support services","$0",223,2,"$0"
"Common Ground High School District","=""2680013""","Operation and maintenance of plant","$209,500",223,2,"$939"
"Common Ground High School District","=""2680013""","Student transportation services","$7,588",223,3,"$34"
"Common Ground High School District","=""2680013""","Food services","$0",223,2,"$0"
"Common Ground High School District","=""2680013""","Enterprise operations","$0",223,2,"$0"
"Common Ground High School District","=""2680013""","Minor school construction","N/A","N/A","N/A","N/A"
"Common Ground High School District","=""2680013""","Total","$3,652,584",223,1,"$16,379"
"Connecticut Technical Education and Career System","=""9000016""","Instruction","$0",11074,1,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Support services - students","$0",11074,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Support services - instruction","$0",11074,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Support services - general administration","$0",11074,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Support services - school based administration","$0",11074,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Central and other support services","$0",11074,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Operation and maintenance of plant","$0",11074,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Student transportation services","$0",0,3,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Food services","$0",11074,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Enterprise operations","$0",11074,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Minor school construction","N/A","N/A","N/A","N/A"
"Connecticut Technical Education and Career System","=""9000016""","Total","$0",11074,1,"$0"
"Cooperative Educational Services","=""2430014""","Instruction","$29,129,608",1027,1,"$28,364"
"Cooperative Educational Services","=""2430014""","Support services - students","$1,089,442",1027,2,"$1,061"
"Cooperative Educational Services","=""2430014""","Support services - instruction","$323,874",1027,2,"$315"
"Cooperative Educational Services","=""2430014""","Support services - general administration","$877,448",1027,2,"$854"
"Cooperative Educational Services","=""2430014""","Support services - school based administration","$1,487,659",1027,2,"$1,449"
"Cooperative Educational Services","=""2430014""","Central and other support services","$203,675",1027,2,"$198"
"Cooperative Educational Services","=""2430014""","Operation and maintenance of plant","$0",1027,2,"$0"
"Cooperative Educational Services","=""2430014""","Student transportation services","$177,640",157,3,"$1,131"
"Cooperative Educational Services","=""2430014""","Food services","$0",1027,2,"$0"
"Cooperative Educational Services","=""2430014""","Enterprise operations","$86,914",1027,2,"$85"
"Cooperative Educational Services","=""2430014""","Minor school construction","N/A","N/A","N/A","N/A"
"Cooperative Educational Services","=""2430014""","Total","$33,376,260",1027,1,"$32,499"
"Cornwall School District","=""0310011""","Instruction","$1,853,696",91,1,"$20,370"
"Cornwall School District","=""0310011""","Support services - students","$77,469",87,2,"$890"
"Cornwall School District","=""0310011""","Support services - instruction","$135,947",87,2,"$1,563"
"Cornwall School District","=""0310011""","Support services - general administration","$163,823",87,2,"$1,883"
