"Per Pupil Expenditures by Function (District), 2024-25"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 3 = Total pupils transported"

"District","District Code","Function","Expenditures","Pupils","Pupil Basis","PPE"
"Chaplin School District","=""0240011""","Minor school construction","N/A","N/A","N/A","N/A"
"Chaplin School District","=""0240011""","Total","$4,281,853",164,1,"$26,109"
"Cheshire School District","=""0250011""","Instruction","$57,769,128",4351,1,"$13,277"
"Cheshire School District","=""0250011""","Support services - students","$6,798,521",4301,2,"$1,581"
"Cheshire School District","=""0250011""","Support services - instruction","$3,638,536",4301,2,"$846"
"Cheshire School District","=""0250011""","Support services - general administration","$1,333,202",4301,2,"$310"
"Cheshire School District","=""0250011""","Support services - school based administration","$4,531,028",4301,2,"$1,053"
"Cheshire School District","=""0250011""","Central and other support services","$2,462,716",4301,2,"$573"
"Cheshire School District","=""0250011""","Operation and maintenance of plant","$8,470,585",4301,2,"$1,969"
"Cheshire School District","=""0250011""","Student transportation services","$5,513,177",3624,3,"$1,521"
"Cheshire School District","=""0250011""","Food services","$0",4301,2,"$0"
"Cheshire School District","=""0250011""","Enterprise operations","$1,248,718",4301,2,"$290"
"Cheshire School District","=""0250011""","Minor school construction","N/A","N/A","N/A","N/A"
"Cheshire School District","=""0250011""","Total","$91,765,611",4351,1,"$21,091"
"Chester School District","=""0260011""","Instruction","$3,783,895",215,1,"$17,600"
"Chester School District","=""0260011""","Support services - students","$440,129",198,2,"$2,223"
"Chester School District","=""0260011""","Support services - instruction","$135,559",198,2,"$685"
"Chester School District","=""0260011""","Support services - general administration","$365,028",198,2,"$1,844"
"Chester School District","=""0260011""","Support services - school based administration","$470,238",198,2,"$2,375"
"Chester School District","=""0260011""","Central and other support services","$-25,595",198,2,"$-129"
"Chester School District","=""0260011""","Operation and maintenance of plant","$568,622",198,2,"$2,872"
"Chester School District","=""0260011""","Student transportation services","$243,595",202,3,"$1,206"
"Chester School District","=""0260011""","Food services","$75,609",198,2,"$382"
"Chester School District","=""0260011""","Enterprise operations","$0",198,2,"$0"
"Chester School District","=""0260011""","Minor school construction","N/A","N/A","N/A","N/A"
"Chester School District","=""0260011""","Total","$6,057,080",215,1,"$28,172"
"Clinton School District","=""0270011""","Instruction","$23,613,048",1451,1,"$16,274"
"Clinton School District","=""0270011""","Support services - students","$3,305,266",1423,2,"$2,323"
"Clinton School District","=""0270011""","Support services - instruction","$819,932",1423,2,"$576"
"Clinton School District","=""0270011""","Support services - general administration","$2,483,012",1423,2,"$1,745"
"Clinton School District","=""0270011""","Support services - school based administration","$1,554,398",1423,2,"$1,092"
"Clinton School District","=""0270011""","Central and other support services","$1,768,607",1423,2,"$1,243"
"Clinton School District","=""0270011""","Operation and maintenance of plant","$2,540,432",1423,2,"$1,785"
"Clinton School District","=""0270011""","Student transportation services","$2,129,148",1211,3,"$1,758"
"Clinton School District","=""0270011""","Food services","$0",1423,2,"$0"
"Clinton School District","=""0270011""","Enterprise operations","$0",1423,2,"$0"
"Clinton School District","=""0270011""","Minor school construction","N/A","N/A","N/A","N/A"
"Clinton School District","=""0270011""","Total","$38,213,843",1451,1,"$26,336"
"Colchester School District","=""0280011""","Instruction","$29,269,862",2140,1,"$13,678"
"Colchester School District","=""0280011""","Support services - students","$3,643,930",2090,2,"$1,744"
"Colchester School District","=""0280011""","Support services - instruction","$809,633",2090,2,"$387"
"Colchester School District","=""0280011""","Support services - general administration","$2,246,878",2090,2,"$1,075"
"Colchester School District","=""0280011""","Support services - school based administration","$2,963,532",2090,2,"$1,418"
"Colchester School District","=""0280011""","Central and other support services","$1,134,204",2090,2,"$543"
"Colchester School District","=""0280011""","Operation and maintenance of plant","$4,532,957",2090,2,"$2,169"
"Colchester School District","=""0280011""","Student transportation services","$2,956,387",2205,3,"$1,341"
"Colchester School District","=""0280011""","Food services","$0",2090,2,"$0"
"Colchester School District","=""0280011""","Enterprise operations","$808,512",2090,2,"$387"
"Colchester School District","=""0280011""","Minor school construction","N/A","N/A","N/A","N/A"
"Colchester School District","=""0280011""","Total","$48,365,894",2140,1,"$22,601"
"Colebrook School District","=""0290011""","Instruction","$1,405,380",66,1,"$21,294"
"Colebrook School District","=""0290011""","Support services - students","$70,028",61,2,"$1,148"
"Colebrook School District","=""0290011""","Support services - instruction","$32,441",61,2,"$532"
"Colebrook School District","=""0290011""","Support services - general administration","$163,004",61,2,"$2,672"
"Colebrook School District","=""0290011""","Support services - school based administration","$170,434",61,2,"$2,794"
"Colebrook School District","=""0290011""","Central and other support services","$90,012",61,2,"$1,476"
"Colebrook School District","=""0290011""","Operation and maintenance of plant","$116,880",61,2,"$1,916"
"Colebrook School District","=""0290011""","Student transportation services","$141,495",52,3,"$2,721"
"Colebrook School District","=""0290011""","Food services","$12,915",61,2,"$212"
"Colebrook School District","=""0290011""","Enterprise operations","$0",61,2,"$0"
"Colebrook School District","=""0290011""","Minor school construction","N/A","N/A","N/A","N/A"
"Colebrook School District","=""0290011""","Total","$2,202,587",66,1,"$33,373"
"Columbia School District","=""0300011""","Instruction","$7,967,054",618,1,"$12,892"
"Columbia School District","=""0300011""","Support services - students","$2,680,612",440,2,"$6,092"
"Columbia School District","=""0300011""","Support services - instruction","$137,269",440,2,"$312"
"Columbia School District","=""0300011""","Support services - general administration","$762,832",440,2,"$1,734"
"Columbia School District","=""0300011""","Support services - school based administration","$592,184",440,2,"$1,346"
"Columbia School District","=""0300011""","Central and other support services","$194,282",440,2,"$442"
"Columbia School District","=""0300011""","Operation and maintenance of plant","$259,496",440,2,"$590"
"Columbia School District","=""0300011""","Student transportation services","$926,400",651,3,"$1,423"
"Columbia School District","=""0300011""","Food services","$0",440,2,"$0"
"Columbia School District","=""0300011""","Enterprise operations","$420,142",440,2,"$955"
"Columbia School District","=""0300011""","Minor school construction","N/A","N/A","N/A","N/A"
"Columbia School District","=""0300011""","Total","$13,940,271",618,1,"$22,557"
"Common Ground High School District","=""2680013""","Instruction","$1,907,040",221,1,"$8,629"
"Common Ground High School District","=""2680013""","Support services - students","$1,064,777",221,2,"$4,818"
"Common Ground High School District","=""2680013""","Support services - instruction","$77,573",221,2,"$351"
"Common Ground High School District","=""2680013""","Support services - general administration","$388,022",221,2,"$1,756"
"Common Ground High School District","=""2680013""","Support services - school based administration","$719,852",221,2,"$3,257"
"Common Ground High School District","=""2680013""","Central and other support services","$0",221,2,"$0"
"Common Ground High School District","=""2680013""","Operation and maintenance of plant","$283,636",221,2,"$1,283"
"Common Ground High School District","=""2680013""","Student transportation services","$7,228",221,3,"$33"
"Common Ground High School District","=""2680013""","Food services","$0",221,2,"$0"
"Common Ground High School District","=""2680013""","Enterprise operations","$0",221,2,"$0"
"Common Ground High School District","=""2680013""","Minor school construction","N/A","N/A","N/A","N/A"
"Common Ground High School District","=""2680013""","Total","$4,448,128",221,1,"$20,127"
"Connecticut Technical Education and Career System","=""9000016""","Instruction","$202,101,914",11338,1,"$17,825"
"Connecticut Technical Education and Career System","=""9000016""","Support services - students","$38,380,512",11338,2,"$3,385"
"Connecticut Technical Education and Career System","=""9000016""","Support services - instruction","$4,879,410",11338,2,"$430"
"Connecticut Technical Education and Career System","=""9000016""","Support services - general administration","$30,226,523",11338,2,"$2,666"
"Connecticut Technical Education and Career System","=""9000016""","Support services - school based administration","$25,501,422",11338,2,"$2,249"
"Connecticut Technical Education and Career System","=""9000016""","Central and other support services","$5,220,976",11338,2,"$460"
"Connecticut Technical Education and Career System","=""9000016""","Operation and maintenance of plant","$37,235,332",11338,2,"$3,284"
"Connecticut Technical Education and Career System","=""9000016""","Student transportation services","$388,575",52,3,"$7,473"
"Connecticut Technical Education and Career System","=""9000016""","Food services","$0",11338,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Enterprise operations","$7,010,354",11338,2,"$618"
"Connecticut Technical Education and Career System","=""9000016""","Minor school construction","N/A","N/A","N/A","N/A"
"Connecticut Technical Education and Career System","=""9000016""","Total","$350,945,017",11338,1,"$30,953"
"Cooperative Educational Services","=""2430014""","Instruction","$34,220,493",967,1,"$35,388"
"Cooperative Educational Services","=""2430014""","Support services - students","$2,471,178",967,2,"$2,556"
"Cooperative Educational Services","=""2430014""","Support services - instruction","$256,720",967,2,"$265"
"Cooperative Educational Services","=""2430014""","Support services - general administration","$1,890,878",967,2,"$1,955"
"Cooperative Educational Services","=""2430014""","Support services - school based administration","$1,575,224",967,2,"$1,629"
"Cooperative Educational Services","=""2430014""","Central and other support services","$691,454",967,2,"$715"
"Cooperative Educational Services","=""2430014""","Operation and maintenance of plant","$18",967,2,"$0"
"Cooperative Educational Services","=""2430014""","Student transportation services","$180,676",166,3,"$1,088"
"Cooperative Educational Services","=""2430014""","Food services","$0",967,2,"$0"
"Cooperative Educational Services","=""2430014""","Enterprise operations","$199,757",967,2,"$207"
"Cooperative Educational Services","=""2430014""","Minor school construction","N/A","N/A","N/A","N/A"
"Cooperative Educational Services","=""2430014""","Total","$41,486,399",967,1,"$42,902"
"Cornwall School District","=""0310011""","Instruction","$2,272,514",89,1,"$25,534"
"Cornwall School District","=""0310011""","Support services - students","$84,425",86,2,"$982"
