"Per Pupil Expenditures by Function (District), 2017-18"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than minor school construction and equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 3 = Total pupils transported"

"District","District Code","Function","Expenditures","Pupils","Pupil Basis","PPE"
"Cheshire School District","=""0250011""","Support services - instruction","$2,628,570",4284,2,"$614"
"Cheshire School District","=""0250011""","Support services - general administration","$938,623",4284,2,"$219"
"Cheshire School District","=""0250011""","Support services - school based administration","$3,622,656",4284,2,"$846"
"Cheshire School District","=""0250011""","Central and other support services","$2,119,457",4284,2,"$495"
"Cheshire School District","=""0250011""","Operation and maintenance of plant","$7,091,863",4284,2,"$1,655"
"Cheshire School District","=""0250011""","Student transportation services","$4,026,028",3621,3,"$1,112"
"Cheshire School District","=""0250011""","Food services","$29,303",4284,2,"$7"
"Cheshire School District","=""0250011""","Enterprise operations","$998,841",4284,2,"$233"
"Cheshire School District","=""0250011""","Minor school construction","$0",4284,2,"$0"
"Cheshire School District","=""0250011""","Total","$70,957,651",4334,1,"$16,372"
"Chester School District","=""0260011""","Instruction","$2,382,056",214,1,"$11,131"
"Chester School District","=""0260011""","Support services - students","$71,018",205,2,"$346"
"Chester School District","=""0260011""","Support services - instruction","$85,439",205,2,"$417"
"Chester School District","=""0260011""","Support services - general administration","$610,784",205,2,"$2,979"
"Chester School District","=""0260011""","Support services - school based administration","$324,216",205,2,"$1,582"
"Chester School District","=""0260011""","Central and other support services","$594,765",205,2,"$2,901"
"Chester School District","=""0260011""","Operation and maintenance of plant","$366,745",205,2,"$1,789"
"Chester School District","=""0260011""","Student transportation services","$88,742",205,3,"$433"
"Chester School District","=""0260011""","Food services","$85,700",205,2,"$418"
"Chester School District","=""0260011""","Enterprise operations","$0",205,2,"$0"
"Chester School District","=""0260011""","Minor school construction","$0",205,2,"$0"
"Chester School District","=""0260011""","Total","$4,609,467",214,1,"$21,540"
"Clinton School District","=""0270011""","Instruction","$19,962,586",1788,1,"$11,165"
"Clinton School District","=""0270011""","Support services - students","$1,866,094",1763,2,"$1,058"
"Clinton School District","=""0270011""","Support services - instruction","$739,624",1763,2,"$420"
"Clinton School District","=""0270011""","Support services - general administration","$3,979,601",1763,2,"$2,257"
"Clinton School District","=""0270011""","Support services - school based administration","$1,447,277",1763,2,"$821"
"Clinton School District","=""0270011""","Central and other support services","$918,949",1763,2,"$521"
"Clinton School District","=""0270011""","Operation and maintenance of plant","$2,152,986",1763,2,"$1,221"
"Clinton School District","=""0270011""","Student transportation services","$1,479,176",1682,3,"$879"
"Clinton School District","=""0270011""","Food services","$116,117",1763,2,"$66"
"Clinton School District","=""0270011""","Enterprise operations","$0",1763,2,"$0"
"Clinton School District","=""0270011""","Minor school construction","$0",1763,2,"$0"
"Clinton School District","=""0270011""","Total","$32,662,409",1788,1,"$18,268"
"Colchester School District","=""0280011""","Instruction","$25,098,952",2573,1,"$9,755"
"Colchester School District","=""0280011""","Support services - students","$3,450,423",2438,2,"$1,415"
"Colchester School District","=""0280011""","Support services - instruction","$741,158",2438,2,"$304"
"Colchester School District","=""0280011""","Support services - general administration","$1,214,273",2438,2,"$498"
"Colchester School District","=""0280011""","Support services - school based administration","$2,968,215",2438,2,"$1,217"
"Colchester School District","=""0280011""","Central and other support services","$920,720",2438,2,"$378"
"Colchester School District","=""0280011""","Operation and maintenance of plant","$3,698,399",2438,2,"$1,517"
"Colchester School District","=""0280011""","Student transportation services","$2,533,498",2539,3,"$998"
"Colchester School District","=""0280011""","Food services","$0",2438,2,"$0"
"Colchester School District","=""0280011""","Enterprise operations","$485,590",2438,2,"$199"
"Colchester School District","=""0280011""","Minor school construction","$0",2438,2,"$0"
"Colchester School District","=""0280011""","Total","$41,111,229",2573,1,"$15,978"
"Colebrook School District","=""0290011""","Instruction","$1,265,584",93,1,"$13,608"
"Colebrook School District","=""0290011""","Support services - students","$67,260",87,2,"$773"
"Colebrook School District","=""0290011""","Support services - instruction","$24,903",87,2,"$286"
"Colebrook School District","=""0290011""","Support services - general administration","$158,022",87,2,"$1,816"
"Colebrook School District","=""0290011""","Support services - school based administration","$130,069",87,2,"$1,495"
"Colebrook School District","=""0290011""","Central and other support services","$73,748",87,2,"$848"
"Colebrook School District","=""0290011""","Operation and maintenance of plant","$133,212",87,2,"$1,531"
"Colebrook School District","=""0290011""","Student transportation services","$121,536",92,3,"$1,321"
"Colebrook School District","=""0290011""","Food services","$9,588",87,2,"$110"
"Colebrook School District","=""0290011""","Enterprise operations","$0",87,2,"$0"
"Colebrook School District","=""0290011""","Minor school construction","$35,494",87,2,"$408"
"Colebrook School District","=""0290011""","Total","$2,019,417",93,1,"$21,714"
"Columbia School District","=""0300011""","Instruction","$8,292,619",720,1,"$11,518"
"Columbia School District","=""0300011""","Support services - students","$1,915,149",430,2,"$4,454"
"Columbia School District","=""0300011""","Support services - instruction","$100,327",430,2,"$233"
"Columbia School District","=""0300011""","Support services - general administration","$506,029",430,2,"$1,177"
"Columbia School District","=""0300011""","Support services - school based administration","$431,723",430,2,"$1,004"
"Columbia School District","=""0300011""","Central and other support services","$128,856",430,2,"$300"
"Columbia School District","=""0300011""","Operation and maintenance of plant","$296,133",430,2,"$689"
"Columbia School District","=""0300011""","Student transportation services","$879,835",692,3,"$1,271"
"Columbia School District","=""0300011""","Food services","$23,386",430,2,"$54"
"Columbia School District","=""0300011""","Enterprise operations","$391,134",430,2,"$910"
"Columbia School District","=""0300011""","Minor school construction","$67,221",430,2,"$156"
"Columbia School District","=""0300011""","Total","$13,032,411",720,1,"$18,101"
"Common Ground High School District","=""2680013""","Instruction","$1,325,111",202,1,"$6,560"
"Common Ground High School District","=""2680013""","Support services - students","$380,922",202,2,"$1,886"
"Common Ground High School District","=""2680013""","Support services - instruction","$421,065",202,2,"$2,084"
"Common Ground High School District","=""2680013""","Support services - general administration","$126,359",202,2,"$626"
"Common Ground High School District","=""2680013""","Support services - school based administration","$697,321",202,2,"$3,452"
"Common Ground High School District","=""2680013""","Central and other support services","$343",202,2,"$2"
"Common Ground High School District","=""2680013""","Operation and maintenance of plant","$241,367",202,2,"$1,195"
"Common Ground High School District","=""2680013""","Student transportation services","$9,328",202,3,"$46"
"Common Ground High School District","=""2680013""","Food services","$0",202,2,"$0"
"Common Ground High School District","=""2680013""","Enterprise operations","$0",202,2,"$0"
"Common Ground High School District","=""2680013""","Minor school construction","$0",202,2,"$0"
"Common Ground High School District","=""2680013""","Total","$3,201,816",202,1,"$15,851"
"Connecticut Technical Education and Career System","=""9000016""","Instruction","$0",10806,1,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Support services - students","$0",10806,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Support services - instruction","$0",10806,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Support services - general administration","$0",10806,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Support services - school based administration","$0",10806,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Central and other support services","$0",10806,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Operation and maintenance of plant","$0",10806,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Student transportation services","$0",0,3,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Food services","$0",10806,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Enterprise operations","$0",10806,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Minor school construction","$0",10806,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Total","$0",10806,1,"$0"
"Cooperative Educational Services","=""2430014""","Instruction","$22,468,110",1052,1,"$21,358"
"Cooperative Educational Services","=""2430014""","Support services - students","$937,074",1052,2,"$891"
"Cooperative Educational Services","=""2430014""","Support services - instruction","$339,770",1052,2,"$323"
"Cooperative Educational Services","=""2430014""","Support services - general administration","$1,246,385",1052,2,"$1,185"
"Cooperative Educational Services","=""2430014""","Support services - school based administration","$1,091,624",1052,2,"$1,038"
"Cooperative Educational Services","=""2430014""","Central and other support services","$1,261,423",1052,2,"$1,199"
"Cooperative Educational Services","=""2430014""","Operation and maintenance of plant","$2,424,080",1052,2,"$2,304"
"Cooperative Educational Services","=""2430014""","Student transportation services","$124,800",96,3,"$1,300"
"Cooperative Educational Services","=""2430014""","Food services","$0",1052,2,"$0"
"Cooperative Educational Services","=""2430014""","Enterprise operations","$85,562",1052,2,"$81"
"Cooperative Educational Services","=""2430014""","Minor school construction","$0",1052,2,"$0"
"Cooperative Educational Services","=""2430014""","Total","$29,978,829",1052,1,"$28,497"
"Cornwall School District","=""0310011""","Instruction","$1,897,841",74,1,"$25,647"
"Cornwall School District","=""0310011""","Support services - students","$158,158",73,2,"$2,167"
"Cornwall School District","=""0310011""","Support services - instruction","$83,379",73,2,"$1,142"
"Cornwall School District","=""0310011""","Support services - general administration","$141,362",73,2,"$1,936"
"Cornwall School District","=""0310011""","Support services - school based administration","$219,862",73,2,"$3,012"
"Cornwall School District","=""0310011""","Central and other support services","$5,451",73,2,"$75"
