"Per Pupil Expenditures by Function (District), 2022-23"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 3 = Total pupils transported"

"District","District Code","Function","Expenditures","Pupils","Pupil Basis","PPE"
"Portland School District","=""1130011""","Support services - students","$1,730,969",1232,2,"$1,405"
"Portland School District","=""1130011""","Support services - instruction","$914,572",1232,2,"$742"
"Portland School District","=""1130011""","Support services - general administration","$1,144,746",1232,2,"$929"
"Portland School District","=""1130011""","Support services - school based administration","$1,804,331",1232,2,"$1,465"
"Portland School District","=""1130011""","Central and other support services","$449,260",1232,2,"$365"
"Portland School District","=""1130011""","Operation and maintenance of plant","$2,954,521",1232,2,"$2,398"
"Portland School District","=""1130011""","Student transportation services","$1,306,125",1040,3,"$1,256"
"Portland School District","=""1130011""","Food services","$0",1232,2,"$0"
"Portland School District","=""1130011""","Enterprise operations","$400,770",1232,2,"$325"
"Portland School District","=""1130011""","Minor school construction","N/A","N/A","N/A","N/A"
"Portland School District","=""1130011""","Total","$26,544,597",1270,1,"$20,901"
"Preston School District","=""1140011""","Instruction","$7,528,016",632,1,"$11,911"
"Preston School District","=""1140011""","Support services - students","$2,431,691",436,2,"$5,577"
"Preston School District","=""1140011""","Support services - instruction","$352,061",436,2,"$807"
"Preston School District","=""1140011""","Support services - general administration","$1,140,791",436,2,"$2,616"
"Preston School District","=""1140011""","Support services - school based administration","$475,123",436,2,"$1,090"
"Preston School District","=""1140011""","Central and other support services","$222,983",436,2,"$511"
"Preston School District","=""1140011""","Operation and maintenance of plant","$954,468",436,2,"$2,189"
"Preston School District","=""1140011""","Student transportation services","$990,469",653,3,"$1,517"
"Preston School District","=""1140011""","Food services","$0",436,2,"$0"
"Preston School District","=""1140011""","Enterprise operations","$0",436,2,"$0"
"Preston School District","=""1140011""","Minor school construction","N/A","N/A","N/A","N/A"
"Preston School District","=""1140011""","Total","$14,095,602",632,1,"$22,303"
"Putnam School District","=""1160011""","Instruction","$13,586,508",1212,1,"$11,210"
"Putnam School District","=""1160011""","Support services - students","$1,848,150",1167,2,"$1,584"
"Putnam School District","=""1160011""","Support services - instruction","$636,589",1167,2,"$545"
"Putnam School District","=""1160011""","Support services - general administration","$785,160",1167,2,"$673"
"Putnam School District","=""1160011""","Support services - school based administration","$1,700,527",1167,2,"$1,457"
"Putnam School District","=""1160011""","Central and other support services","$1,425,241",1167,2,"$1,221"
"Putnam School District","=""1160011""","Operation and maintenance of plant","$1,980,386",1167,2,"$1,697"
"Putnam School District","=""1160011""","Student transportation services","$1,295,722",818,3,"$1,584"
"Putnam School District","=""1160011""","Food services","$0",1167,2,"$0"
"Putnam School District","=""1160011""","Enterprise operations","$294,679",1167,2,"$253"
"Putnam School District","=""1160011""","Minor school construction","N/A","N/A","N/A","N/A"
"Putnam School District","=""1160011""","Total","$23,552,962",1212,1,"$19,433"
"Redding School District","=""1170011""","Instruction","$16,331,850",837,1,"$19,512"
"Redding School District","=""1170011""","Support services - students","$1,270,157",829,2,"$1,532"
"Redding School District","=""1170011""","Support services - instruction","$657,893",829,2,"$794"
"Redding School District","=""1170011""","Support services - general administration","$316,158",829,2,"$381"
"Redding School District","=""1170011""","Support services - school based administration","$1,283,598",829,2,"$1,548"
"Redding School District","=""1170011""","Central and other support services","$413,373",829,2,"$499"
"Redding School District","=""1170011""","Operation and maintenance of plant","$2,524,307",829,2,"$3,045"
"Redding School District","=""1170011""","Student transportation services","$1,669,215",829,3,"$2,014"
"Redding School District","=""1170011""","Food services","$0",829,2,"$0"
"Redding School District","=""1170011""","Enterprise operations","$741",829,2,"$1"
"Redding School District","=""1170011""","Minor school construction","N/A","N/A","N/A","N/A"
"Redding School District","=""1170011""","Total","$24,467,293",837,1,"$29,232"
"Regional School District 01","=""2010012""","Instruction","$7,682,817",334,1,"$23,002"
"Regional School District 01","=""2010012""","Support services - students","$589,013",322,2,"$1,829"
"Regional School District 01","=""2010012""","Support services - instruction","$740,936",322,2,"$2,301"
"Regional School District 01","=""2010012""","Support services - general administration","$254,500",322,2,"$790"
"Regional School District 01","=""2010012""","Support services - school based administration","$715,425",322,2,"$2,222"
"Regional School District 01","=""2010012""","Central and other support services","$499,298",322,2,"$1,551"
"Regional School District 01","=""2010012""","Operation and maintenance of plant","$1,532,198",322,2,"$4,758"
"Regional School District 01","=""2010012""","Student transportation services","$236,626",10,3,"$23,663"
"Regional School District 01","=""2010012""","Food services","$14,502",322,2,"$45"
"Regional School District 01","=""2010012""","Enterprise operations","$79,477",322,2,"$247"
"Regional School District 01","=""2010012""","Minor school construction","N/A","N/A","N/A","N/A"
"Regional School District 01","=""2010012""","Total","$12,344,791",334,1,"$36,960"
"Regional School District 04","=""2040012""","Instruction","$11,470,415",758,1,"$15,132"
"Regional School District 04","=""2040012""","Support services - students","$1,647,497",739,2,"$2,229"
"Regional School District 04","=""2040012""","Support services - instruction","$254,765",739,2,"$345"
"Regional School District 04","=""2040012""","Support services - general administration","$1,195,029",739,2,"$1,617"
"Regional School District 04","=""2040012""","Support services - school based administration","$1,605,883",739,2,"$2,173"
"Regional School District 04","=""2040012""","Central and other support services","$1,126,797",739,2,"$1,525"
"Regional School District 04","=""2040012""","Operation and maintenance of plant","$2,175,604",739,2,"$2,944"
"Regional School District 04","=""2040012""","Student transportation services","$1,058,880",759,3,"$1,395"
"Regional School District 04","=""2040012""","Food services","$194,417",739,2,"$263"
"Regional School District 04","=""2040012""","Enterprise operations","$0",739,2,"$0"
"Regional School District 04","=""2040012""","Minor school construction","N/A","N/A","N/A","N/A"
"Regional School District 04","=""2040012""","Total","$20,729,288",758,1,"$27,347"
"Regional School District 05","=""2050012""","Instruction","$24,738,767",2105,1,"$11,752"
"Regional School District 05","=""2050012""","Support services - students","$5,467,593",2063,2,"$2,650"
"Regional School District 05","=""2050012""","Support services - instruction","$2,160,407",2063,2,"$1,047"
"Regional School District 05","=""2050012""","Support services - general administration","$1,757,367",2063,2,"$852"
"Regional School District 05","=""2050012""","Support services - school based administration","$3,653,853",2063,2,"$1,771"
"Regional School District 05","=""2050012""","Central and other support services","$1,188,871",2063,2,"$576"
"Regional School District 05","=""2050012""","Operation and maintenance of plant","$3,668,404",2063,2,"$1,778"
"Regional School District 05","=""2050012""","Student transportation services","$3,570,046",2015,3,"$1,772"
"Regional School District 05","=""2050012""","Food services","$0",2063,2,"$0"
"Regional School District 05","=""2050012""","Enterprise operations","$1,278,836",2063,2,"$620"
"Regional School District 05","=""2050012""","Minor school construction","N/A","N/A","N/A","N/A"
"Regional School District 05","=""2050012""","Total","$47,484,143",2105,1,"$22,558"
"Regional School District 06","=""2060012""","Instruction","$12,392,112",862,1,"$14,376"
"Regional School District 06","=""2060012""","Support services - students","$1,484,100",852,2,"$1,742"
"Regional School District 06","=""2060012""","Support services - instruction","$1,243,163",852,2,"$1,459"
"Regional School District 06","=""2060012""","Support services - general administration","$113,453",852,2,"$133"
"Regional School District 06","=""2060012""","Support services - school based administration","$1,199,602",852,2,"$1,408"
"Regional School District 06","=""2060012""","Central and other support services","$656,972",852,2,"$771"
"Regional School District 06","=""2060012""","Operation and maintenance of plant","$1,997,974",852,2,"$2,345"
"Regional School District 06","=""2060012""","Student transportation services","$1,055,470",760,3,"$1,389"
"Regional School District 06","=""2060012""","Food services","$0",852,2,"$0"
"Regional School District 06","=""2060012""","Enterprise operations","$457,223",852,2,"$537"
"Regional School District 06","=""2060012""","Minor school construction","N/A","N/A","N/A","N/A"
"Regional School District 06","=""2060012""","Total","$20,600,069",862,1,"$23,898"
"Regional School District 07","=""2070012""","Instruction","$14,118,685",903,1,"$15,635"
"Regional School District 07","=""2070012""","Support services - students","$1,046,881",882,2,"$1,187"
"Regional School District 07","=""2070012""","Support services - instruction","$144,228",882,2,"$164"
"Regional School District 07","=""2070012""","Support services - general administration","$469,182",882,2,"$532"
"Regional School District 07","=""2070012""","Support services - school based administration","$1,353,092",882,2,"$1,534"
"Regional School District 07","=""2070012""","Central and other support services","$637,407",882,2,"$723"
"Regional School District 07","=""2070012""","Operation and maintenance of plant","$2,979,908",882,2,"$3,379"
"Regional School District 07","=""2070012""","Student transportation services","$1,751,512",880,3,"$1,990"
"Regional School District 07","=""2070012""","Food services","$0",882,2,"$0"
"Regional School District 07","=""2070012""","Enterprise operations","$493,163",882,2,"$559"
