"Per Pupil Expenditures by Function (District), 2021-22"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 3 = Total pupils transported"

"District","District Code","Function","Expenditures","Pupils","Pupil Basis","PPE"
"Chaplin School District","=""0240011""","Total","$4,165,410",169,1,"$24,647"
"Cheshire School District","=""0250011""","Instruction","$50,018,322",4231,1,"$11,822"
"Cheshire School District","=""0250011""","Support services - students","$6,793,363",4185,2,"$1,623"
"Cheshire School District","=""0250011""","Support services - instruction","$3,133,973",4185,2,"$749"
"Cheshire School District","=""0250011""","Support services - general administration","$1,036,602",4185,2,"$248"
"Cheshire School District","=""0250011""","Support services - school based administration","$3,983,179",4185,2,"$952"
"Cheshire School District","=""0250011""","Central and other support services","$2,279,515",4185,2,"$545"
"Cheshire School District","=""0250011""","Operation and maintenance of plant","$8,423,151",4185,2,"$2,013"
"Cheshire School District","=""0250011""","Student transportation services","$4,361,346",3502,3,"$1,245"
"Cheshire School District","=""0250011""","Food services","$0",4185,2,"$0"
"Cheshire School District","=""0250011""","Enterprise operations","$1,050,041",4185,2,"$251"
"Cheshire School District","=""0250011""","Minor school construction","N/A","N/A","N/A","N/A"
"Cheshire School District","=""0250011""","Total","$81,079,492",4231,1,"$19,163"
"Chester School District","=""0260011""","Instruction","$3,256,551",223,1,"$14,603"
"Chester School District","=""0260011""","Support services - students","$380,420",210,2,"$1,812"
"Chester School District","=""0260011""","Support services - instruction","$78,983",210,2,"$376"
"Chester School District","=""0260011""","Support services - general administration","$301,250",210,2,"$1,435"
"Chester School District","=""0260011""","Support services - school based administration","$465,988",210,2,"$2,219"
"Chester School District","=""0260011""","Central and other support services","$63,575",210,2,"$303"
"Chester School District","=""0260011""","Operation and maintenance of plant","$418,223",210,2,"$1,992"
"Chester School District","=""0260011""","Student transportation services","$196,087",211,3,"$929"
"Chester School District","=""0260011""","Food services","$2,587",210,2,"$12"
"Chester School District","=""0260011""","Enterprise operations","$0",210,2,"$0"
"Chester School District","=""0260011""","Minor school construction","N/A","N/A","N/A","N/A"
"Chester School District","=""0260011""","Total","$5,163,664",223,1,"$23,155"
"Clinton School District","=""0270011""","Instruction","$22,138,562",1567,1,"$14,128"
"Clinton School District","=""0270011""","Support services - students","$2,888,294",1543,2,"$1,872"
"Clinton School District","=""0270011""","Support services - instruction","$826,889",1543,2,"$536"
"Clinton School District","=""0270011""","Support services - general administration","$2,293,533",1543,2,"$1,486"
"Clinton School District","=""0270011""","Support services - school based administration","$1,357,110",1543,2,"$880"
"Clinton School District","=""0270011""","Central and other support services","$1,328,565",1543,2,"$861"
"Clinton School District","=""0270011""","Operation and maintenance of plant","$2,095,222",1543,2,"$1,358"
"Clinton School District","=""0270011""","Student transportation services","$1,851,153",1444,3,"$1,282"
"Clinton School District","=""0270011""","Food services","$0",1543,2,"$0"
"Clinton School District","=""0270011""","Enterprise operations","$0",1543,2,"$0"
"Clinton School District","=""0270011""","Minor school construction","N/A","N/A","N/A","N/A"
"Clinton School District","=""0270011""","Total","$34,779,329",1567,1,"$22,195"
"Colchester School District","=""0280011""","Instruction","$27,166,447",2295,1,"$11,837"
"Colchester School District","=""0280011""","Support services - students","$3,231,889",2216,2,"$1,458"
"Colchester School District","=""0280011""","Support services - instruction","$944,516",2216,2,"$426"
"Colchester School District","=""0280011""","Support services - general administration","$1,835,941",2216,2,"$828"
"Colchester School District","=""0280011""","Support services - school based administration","$2,559,857",2216,2,"$1,155"
"Colchester School District","=""0280011""","Central and other support services","$1,139,957",2216,2,"$514"
"Colchester School District","=""0280011""","Operation and maintenance of plant","$4,227,728",2216,2,"$1,908"
"Colchester School District","=""0280011""","Student transportation services","$2,774,719",2389,3,"$1,161"
"Colchester School District","=""0280011""","Food services","$0",2216,2,"$0"
"Colchester School District","=""0280011""","Enterprise operations","$682,630",2216,2,"$308"
"Colchester School District","=""0280011""","Minor school construction","N/A","N/A","N/A","N/A"
"Colchester School District","=""0280011""","Total","$44,563,684",2295,1,"$19,418"
"Colebrook School District","=""0290011""","Instruction","$1,325,602",82,1,"$16,166"
"Colebrook School District","=""0290011""","Support services - students","$76,684",77,2,"$996"
"Colebrook School District","=""0290011""","Support services - instruction","$62,759",77,2,"$815"
"Colebrook School District","=""0290011""","Support services - general administration","$135,119",77,2,"$1,755"
"Colebrook School District","=""0290011""","Support services - school based administration","$160,431",77,2,"$2,084"
"Colebrook School District","=""0290011""","Central and other support services","$94,233",77,2,"$1,224"
"Colebrook School District","=""0290011""","Operation and maintenance of plant","$285,273",77,2,"$3,705"
"Colebrook School District","=""0290011""","Student transportation services","$139,415",79,3,"$1,765"
"Colebrook School District","=""0290011""","Food services","$0",77,2,"$0"
"Colebrook School District","=""0290011""","Enterprise operations","$0",77,2,"$0"
"Colebrook School District","=""0290011""","Minor school construction","N/A","N/A","N/A","N/A"
"Colebrook School District","=""0290011""","Total","$2,279,515",82,1,"$27,799"
"Columbia School District","=""0300011""","Instruction","$7,411,169",658,1,"$11,263"
"Columbia School District","=""0300011""","Support services - students","$2,512,498",440,2,"$5,710"
"Columbia School District","=""0300011""","Support services - instruction","$123,562",440,2,"$281"
"Columbia School District","=""0300011""","Support services - general administration","$691,487",440,2,"$1,572"
"Columbia School District","=""0300011""","Support services - school based administration","$570,383",440,2,"$1,296"
"Columbia School District","=""0300011""","Central and other support services","$152,279",440,2,"$346"
"Columbia School District","=""0300011""","Operation and maintenance of plant","$613,646",440,2,"$1,395"
"Columbia School District","=""0300011""","Student transportation services","$747,147",662,3,"$1,129"
"Columbia School District","=""0300011""","Food services","$0",440,2,"$0"
"Columbia School District","=""0300011""","Enterprise operations","$381,824",440,2,"$868"
"Columbia School District","=""0300011""","Minor school construction","N/A","N/A","N/A","N/A"
"Columbia School District","=""0300011""","Total","$13,203,994",658,1,"$20,067"
"Common Ground High School District","=""2680013""","Instruction","$1,911,424",231,1,"$8,275"
"Common Ground High School District","=""2680013""","Support services - students","$977,750",231,2,"$4,233"
"Common Ground High School District","=""2680013""","Support services - instruction","$369,154",231,2,"$1,598"
"Common Ground High School District","=""2680013""","Support services - general administration","$502,241",231,2,"$2,174"
"Common Ground High School District","=""2680013""","Support services - school based administration","$685,738",231,2,"$2,969"
"Common Ground High School District","=""2680013""","Central and other support services","$0",231,2,"$0"
"Common Ground High School District","=""2680013""","Operation and maintenance of plant","$437,669",231,2,"$1,895"
"Common Ground High School District","=""2680013""","Student transportation services","$4,303",231,3,"$19"
"Common Ground High School District","=""2680013""","Food services","$0",231,2,"$0"
"Common Ground High School District","=""2680013""","Enterprise operations","$0",231,2,"$0"
"Common Ground High School District","=""2680013""","Minor school construction","N/A","N/A","N/A","N/A"
"Common Ground High School District","=""2680013""","Total","$4,888,279",231,1,"$21,161"
"Connecticut Technical Education and Career System","=""9000016""","Instruction","$0",11566,1,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Support services - students","$0",11566,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Support services - instruction","$0",11566,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Support services - general administration","$0",11566,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Support services - school based administration","$0",11566,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Central and other support services","$0",11566,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Operation and maintenance of plant","$0",11566,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Student transportation services","$0",0,3,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Food services","$0",11566,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Enterprise operations","$0",11566,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Minor school construction","N/A","N/A","N/A","N/A"
"Connecticut Technical Education and Career System","=""9000016""","Total","$0",11566,1,"$0"
"Cooperative Educational Services","=""2430014""","Instruction","$33,435,683",984,1,"$33,979"
"Cooperative Educational Services","=""2430014""","Support services - students","$1,280,385",984,2,"$1,301"
"Cooperative Educational Services","=""2430014""","Support services - instruction","$590,070",984,2,"$600"
"Cooperative Educational Services","=""2430014""","Support services - general administration","$1,045,645",984,2,"$1,063"
"Cooperative Educational Services","=""2430014""","Support services - school based administration","$1,471,796",984,2,"$1,496"
"Cooperative Educational Services","=""2430014""","Central and other support services","$109,504",984,2,"$111"
"Cooperative Educational Services","=""2430014""","Operation and maintenance of plant","$401,662",984,2,"$408"
"Cooperative Educational Services","=""2430014""","Student transportation services","$1,709,854",452,3,"$3,783"
"Cooperative Educational Services","=""2430014""","Food services","$0",984,2,"$0"
"Cooperative Educational Services","=""2430014""","Enterprise operations","$309,175",984,2,"$314"
"Cooperative Educational Services","=""2430014""","Minor school construction","N/A","N/A","N/A","N/A"
"Cooperative Educational Services","=""2430014""","Total","$40,353,774",984,1,"$41,010"
"Cornwall School District","=""0310011""","Instruction","$1,964,455",114,1,"$17,232"
"Cornwall School District","=""0310011""","Support services - students","$149,519",111,2,"$1,347"
"Cornwall School District","=""0310011""","Support services - instruction","$154,289",111,2,"$1,390"
"Cornwall School District","=""0310011""","Support services - general administration","$136,994",111,2,"$1,234"
