"Per Pupil Expenditures by Function (District), 2018-19"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than minor school construction and equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 3 = Total pupils transported"

"District","District Code","Function","Expenditures","Pupils","Pupil Basis","PPE"
"Cheshire School District","=""0250011""","Support services - instruction","$2,696,440",4270,2,"$631"
"Cheshire School District","=""0250011""","Support services - general administration","$923,178",4270,2,"$216"
"Cheshire School District","=""0250011""","Support services - school based administration","$3,708,127",4270,2,"$868"
"Cheshire School District","=""0250011""","Central and other support services","$1,922,201",4270,2,"$450"
"Cheshire School District","=""0250011""","Operation and maintenance of plant","$7,199,510",4270,2,"$1,686"
"Cheshire School District","=""0250011""","Student transportation services","$4,307,512",3656,3,"$1,178"
"Cheshire School District","=""0250011""","Food services","$0",4270,2,"$0"
"Cheshire School District","=""0250011""","Enterprise operations","$1,025,953",4270,2,"$240"
"Cheshire School District","=""0250011""","Minor school construction","$15,863",4270,2,"$4"
"Cheshire School District","=""0250011""","Total","$72,898,997",4324,1,"$16,859"
"Chester School District","=""0260011""","Instruction","$2,929,438",201,1,"$14,574"
"Chester School District","=""0260011""","Support services - students","$344,840",194,2,"$1,778"
"Chester School District","=""0260011""","Support services - instruction","$47,980",194,2,"$247"
"Chester School District","=""0260011""","Support services - general administration","$77,809",194,2,"$401"
"Chester School District","=""0260011""","Support services - school based administration","$400,329",194,2,"$2,064"
"Chester School District","=""0260011""","Central and other support services","$206,220",194,2,"$1,063"
"Chester School District","=""0260011""","Operation and maintenance of plant","$417,532",194,2,"$2,152"
"Chester School District","=""0260011""","Student transportation services","$151,049",200,3,"$755"
"Chester School District","=""0260011""","Food services","$0",194,2,"$0"
"Chester School District","=""0260011""","Enterprise operations","$0",194,2,"$0"
"Chester School District","=""0260011""","Minor school construction","$0",194,2,"$0"
"Chester School District","=""0260011""","Total","$4,575,197",201,1,"$22,762"
"Clinton School District","=""0270011""","Instruction","$20,690,702",1766,1,"$11,716"
"Clinton School District","=""0270011""","Support services - students","$2,547,742",1743,2,"$1,462"
"Clinton School District","=""0270011""","Support services - instruction","$759,219",1743,2,"$436"
"Clinton School District","=""0270011""","Support services - general administration","$2,482,294",1743,2,"$1,424"
"Clinton School District","=""0270011""","Support services - school based administration","$1,482,936",1743,2,"$851"
"Clinton School District","=""0270011""","Central and other support services","$1,436,325",1743,2,"$824"
"Clinton School District","=""0270011""","Operation and maintenance of plant","$2,305,979",1743,2,"$1,323"
"Clinton School District","=""0270011""","Student transportation services","$1,717,085",1628,3,"$1,055"
"Clinton School District","=""0270011""","Food services","$0",1743,2,"$0"
"Clinton School District","=""0270011""","Enterprise operations","$0",1743,2,"$0"
"Clinton School District","=""0270011""","Minor school construction","$722,034",1743,2,"$414"
"Clinton School District","=""0270011""","Total","$34,144,315",1766,1,"$19,334"
"Colchester School District","=""0280011""","Instruction","$25,603,203",2443,1,"$10,480"
"Colchester School District","=""0280011""","Support services - students","$3,374,529",2311,2,"$1,460"
"Colchester School District","=""0280011""","Support services - instruction","$881,476",2311,2,"$381"
"Colchester School District","=""0280011""","Support services - general administration","$1,815,351",2311,2,"$786"
"Colchester School District","=""0280011""","Support services - school based administration","$2,423,260",2311,2,"$1,049"
"Colchester School District","=""0280011""","Central and other support services","$913,659",2311,2,"$395"
"Colchester School District","=""0280011""","Operation and maintenance of plant","$3,969,665",2311,2,"$1,718"
"Colchester School District","=""0280011""","Student transportation services","$2,632,782",2399,3,"$1,097"
"Colchester School District","=""0280011""","Food services","$0",2311,2,"$0"
"Colchester School District","=""0280011""","Enterprise operations","$524,031",2311,2,"$227"
"Colchester School District","=""0280011""","Minor school construction","$0",2311,2,"$0"
"Colchester School District","=""0280011""","Total","$42,137,955",2443,1,"$17,248"
"Colebrook School District","=""0290011""","Instruction","$1,200,291",90,1,"$13,337"
"Colebrook School District","=""0290011""","Support services - students","$84,278",84,2,"$1,003"
"Colebrook School District","=""0290011""","Support services - instruction","$59,967",84,2,"$714"
"Colebrook School District","=""0290011""","Support services - general administration","$130,243",84,2,"$1,551"
"Colebrook School District","=""0290011""","Support services - school based administration","$163,867",84,2,"$1,951"
"Colebrook School District","=""0290011""","Central and other support services","$93,794",84,2,"$1,117"
"Colebrook School District","=""0290011""","Operation and maintenance of plant","$159,410",84,2,"$1,898"
"Colebrook School District","=""0290011""","Student transportation services","$122,973",91,3,"$1,351"
"Colebrook School District","=""0290011""","Food services","$9,118",84,2,"$109"
"Colebrook School District","=""0290011""","Enterprise operations","$0",84,2,"$0"
"Colebrook School District","=""0290011""","Minor school construction","$0",84,2,"$0"
"Colebrook School District","=""0290011""","Total","$2,023,940",90,1,"$22,488"
"Columbia School District","=""0300011""","Instruction","$7,830,351",684,1,"$11,448"
"Columbia School District","=""0300011""","Support services - students","$1,892,657",433,2,"$4,371"
"Columbia School District","=""0300011""","Support services - instruction","$104,519",433,2,"$241"
"Columbia School District","=""0300011""","Support services - general administration","$588,288",433,2,"$1,359"
"Columbia School District","=""0300011""","Support services - school based administration","$476,023",433,2,"$1,099"
"Columbia School District","=""0300011""","Central and other support services","$126,832",433,2,"$293"
"Columbia School District","=""0300011""","Operation and maintenance of plant","$643,949",433,2,"$1,487"
"Columbia School District","=""0300011""","Student transportation services","$777,894",675,3,"$1,152"
"Columbia School District","=""0300011""","Food services","$0",433,2,"$0"
"Columbia School District","=""0300011""","Enterprise operations","$426,450",433,2,"$985"
"Columbia School District","=""0300011""","Minor school construction","$48,515",433,2,"$112"
"Columbia School District","=""0300011""","Total","$12,915,479",684,1,"$18,882"
"Common Ground High School District","=""2680013""","Instruction","$1,518,869",216,1,"$7,032"
"Common Ground High School District","=""2680013""","Support services - students","$762,432",216,2,"$3,530"
"Common Ground High School District","=""2680013""","Support services - instruction","$498,135",216,2,"$2,306"
"Common Ground High School District","=""2680013""","Support services - general administration","$217,357",216,2,"$1,006"
"Common Ground High School District","=""2680013""","Support services - school based administration","$412,521",216,2,"$1,910"
"Common Ground High School District","=""2680013""","Central and other support services","$0",216,2,"$0"
"Common Ground High School District","=""2680013""","Operation and maintenance of plant","$266,536",216,2,"$1,234"
"Common Ground High School District","=""2680013""","Student transportation services","$7,675",216,3,"$36"
"Common Ground High School District","=""2680013""","Food services","$0",216,2,"$0"
"Common Ground High School District","=""2680013""","Enterprise operations","$0",216,2,"$0"
"Common Ground High School District","=""2680013""","Minor school construction","$0",216,2,"$0"
"Common Ground High School District","=""2680013""","Total","$3,683,524",216,1,"$17,053"
"Connecticut Technical Education and Career System","=""9000016""","Instruction","$0",10709,1,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Support services - students","$0",10709,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Support services - instruction","$0",10709,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Support services - general administration","$0",10709,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Support services - school based administration","$0",10709,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Central and other support services","$0",10709,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Operation and maintenance of plant","$0",10709,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Student transportation services","$0",0,3,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Food services","$0",10709,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Enterprise operations","$0",10709,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Minor school construction","$0",10709,2,"$0"
"Connecticut Technical Education and Career System","=""9000016""","Total","$0",10709,1,"$0"
"Cooperative Educational Services","=""2430014""","Instruction","$25,718,236",1038,1,"$24,777"
"Cooperative Educational Services","=""2430014""","Support services - students","$356,753",1038,2,"$344"
"Cooperative Educational Services","=""2430014""","Support services - instruction","$420,940",1038,2,"$406"
"Cooperative Educational Services","=""2430014""","Support services - general administration","$629,676",1038,2,"$607"
"Cooperative Educational Services","=""2430014""","Support services - school based administration","$1,347,082",1038,2,"$1,298"
"Cooperative Educational Services","=""2430014""","Central and other support services","$707,045",1038,2,"$681"
"Cooperative Educational Services","=""2430014""","Operation and maintenance of plant","$2,482,180",1038,2,"$2,391"
"Cooperative Educational Services","=""2430014""","Student transportation services","$177,080",98,3,"$1,807"
"Cooperative Educational Services","=""2430014""","Food services","$0",1038,2,"$0"
"Cooperative Educational Services","=""2430014""","Enterprise operations","$49,360",1038,2,"$48"
"Cooperative Educational Services","=""2430014""","Minor school construction","$0",1038,2,"$0"
"Cooperative Educational Services","=""2430014""","Total","$31,888,352",1038,1,"$30,721"
"Cornwall School District","=""0310011""","Instruction","$1,767,441",93,1,"$19,005"
"Cornwall School District","=""0310011""","Support services - students","$110,189",91,2,"$1,211"
"Cornwall School District","=""0310011""","Support services - instruction","$92,525",91,2,"$1,017"
"Cornwall School District","=""0310011""","Support services - general administration","$148,063",91,2,"$1,627"
"Cornwall School District","=""0310011""","Support services - school based administration","$242,382",91,2,"$2,664"
"Cornwall School District","=""0310011""","Central and other support services","$3,987",91,2,"$44"
