"Per Pupil Expenditures by Function (District), 2020-21"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 3 = Total pupils transported"

"District","District Code","Function","Expenditures","Pupils","Pupil Basis","PPE"
"Regional School District 04","=""2040012""","Student transportation services","$656,208",845,3,"$777"
"Regional School District 04","=""2040012""","Food services","$178,706",829,2,"$216"
"Regional School District 04","=""2040012""","Enterprise operations","$0",829,2,"$0"
"Regional School District 04","=""2040012""","Minor school construction","N/A","N/A","N/A","N/A"
"Regional School District 04","=""2040012""","Total","$18,804,905",852,1,"$22,071"
"Regional School District 05","=""2050012""","Instruction","$24,322,020",2216,1,"$10,976"
"Regional School District 05","=""2050012""","Support services - students","$4,056,139",2164,2,"$1,874"
"Regional School District 05","=""2050012""","Support services - instruction","$1,823,989",2164,2,"$843"
"Regional School District 05","=""2050012""","Support services - general administration","$1,804,326",2164,2,"$834"
"Regional School District 05","=""2050012""","Support services - school based administration","$3,406,602",2164,2,"$1,574"
"Regional School District 05","=""2050012""","Central and other support services","$1,132,341",2164,2,"$523"
"Regional School District 05","=""2050012""","Operation and maintenance of plant","$7,003,592",2164,2,"$3,236"
"Regional School District 05","=""2050012""","Student transportation services","$2,892,816",2092,3,"$1,383"
"Regional School District 05","=""2050012""","Food services","$106,440",2164,2,"$49"
"Regional School District 05","=""2050012""","Enterprise operations","$910,053",2164,2,"$421"
"Regional School District 05","=""2050012""","Minor school construction","N/A","N/A","N/A","N/A"
"Regional School District 05","=""2050012""","Total","$47,458,319",2216,1,"$21,416"
"Regional School District 06","=""2060012""","Instruction","$11,418,753",886,1,"$12,888"
"Regional School District 06","=""2060012""","Support services - students","$1,392,983",878,2,"$1,587"
"Regional School District 06","=""2060012""","Support services - instruction","$658,183",878,2,"$750"
"Regional School District 06","=""2060012""","Support services - general administration","$521,947",878,2,"$594"
"Regional School District 06","=""2060012""","Support services - school based administration","$1,415,978",878,2,"$1,613"
"Regional School District 06","=""2060012""","Central and other support services","$893,475",878,2,"$1,018"
"Regional School District 06","=""2060012""","Operation and maintenance of plant","$2,058,555",878,2,"$2,345"
"Regional School District 06","=""2060012""","Student transportation services","$822,012",820,3,"$1,002"
"Regional School District 06","=""2060012""","Food services","$0",878,2,"$0"
"Regional School District 06","=""2060012""","Enterprise operations","$401,485",878,2,"$457"
"Regional School District 06","=""2060012""","Minor school construction","N/A","N/A","N/A","N/A"
"Regional School District 06","=""2060012""","Total","$19,583,372",886,1,"$22,103"
"Regional School District 07","=""2070012""","Instruction","$13,307,935",1003,1,"$13,268"
"Regional School District 07","=""2070012""","Support services - students","$979,275",983,2,"$996"
"Regional School District 07","=""2070012""","Support services - instruction","$495,018",983,2,"$504"
"Regional School District 07","=""2070012""","Support services - general administration","$400,476",983,2,"$407"
"Regional School District 07","=""2070012""","Support services - school based administration","$1,260,472",983,2,"$1,282"
"Regional School District 07","=""2070012""","Central and other support services","$596,620",983,2,"$607"
"Regional School District 07","=""2070012""","Operation and maintenance of plant","$3,399,633",983,2,"$3,458"
"Regional School District 07","=""2070012""","Student transportation services","$1,332,439",964,3,"$1,382"
"Regional School District 07","=""2070012""","Food services","$0",983,2,"$0"
"Regional School District 07","=""2070012""","Enterprise operations","$411,294",983,2,"$418"
"Regional School District 07","=""2070012""","Minor school construction","N/A","N/A","N/A","N/A"
"Regional School District 07","=""2070012""","Total","$22,183,161",1003,1,"$22,117"
"Regional School District 08","=""2080012""","Instruction","$15,204,441",1363,1,"$11,155"
"Regional School District 08","=""2080012""","Support services - students","$2,446,909",1279,2,"$1,913"
"Regional School District 08","=""2080012""","Support services - instruction","$589,566",1279,2,"$461"
"Regional School District 08","=""2080012""","Support services - general administration","$881,571",1279,2,"$689"
"Regional School District 08","=""2080012""","Support services - school based administration","$1,359,342",1279,2,"$1,063"
"Regional School District 08","=""2080012""","Central and other support services","$935,775",1279,2,"$732"
"Regional School District 08","=""2080012""","Operation and maintenance of plant","$3,583,913",1279,2,"$2,802"
"Regional School District 08","=""2080012""","Student transportation services","$1,513,966",1275,3,"$1,187"
"Regional School District 08","=""2080012""","Food services","$166,667",1279,2,"$130"
"Regional School District 08","=""2080012""","Enterprise operations","$820,712",1279,2,"$642"
"Regional School District 08","=""2080012""","Minor school construction","N/A","N/A","N/A","N/A"
"Regional School District 08","=""2080012""","Total","$27,502,861",1363,1,"$20,178"
"Regional School District 09","=""2090012""","Instruction","$14,304,614",861,1,"$16,614"
"Regional School District 09","=""2090012""","Support services - students","$1,256,858",827,2,"$1,520"
"Regional School District 09","=""2090012""","Support services - instruction","$542,377",827,2,"$656"
"Regional School District 09","=""2090012""","Support services - general administration","$388,094",827,2,"$469"
"Regional School District 09","=""2090012""","Support services - school based administration","$1,391,559",827,2,"$1,683"
"Regional School District 09","=""2090012""","Central and other support services","$381,409",827,2,"$461"
"Regional School District 09","=""2090012""","Operation and maintenance of plant","$2,661,426",827,2,"$3,218"
"Regional School District 09","=""2090012""","Student transportation services","$1,479,987",834,3,"$1,775"
"Regional School District 09","=""2090012""","Food services","$37,504",827,2,"$45"
"Regional School District 09","=""2090012""","Enterprise operations","$0",827,2,"$0"
"Regional School District 09","=""2090012""","Minor school construction","N/A","N/A","N/A","N/A"
"Regional School District 09","=""2090012""","Total","$22,443,828",861,1,"$26,067"
"Regional School District 10","=""2100012""","Instruction","$24,898,040",2280,1,"$10,920"
"Regional School District 10","=""2100012""","Support services - students","$2,871,180",2179,2,"$1,318"
"Regional School District 10","=""2100012""","Support services - instruction","$2,145,510",2179,2,"$985"
"Regional School District 10","=""2100012""","Support services - general administration","$525,070",2179,2,"$241"
"Regional School District 10","=""2100012""","Support services - school based administration","$1,814,859",2179,2,"$833"
"Regional School District 10","=""2100012""","Central and other support services","$738,562",2179,2,"$339"
"Regional School District 10","=""2100012""","Operation and maintenance of plant","$4,618,524",2179,2,"$2,120"
"Regional School District 10","=""2100012""","Student transportation services","$2,620,377",2285,3,"$1,147"
"Regional School District 10","=""2100012""","Food services","$16,920",2179,2,"$8"
"Regional School District 10","=""2100012""","Enterprise operations","$0",2179,2,"$0"
"Regional School District 10","=""2100012""","Minor school construction","N/A","N/A","N/A","N/A"
"Regional School District 10","=""2100012""","Total","$40,249,043",2280,1,"$17,653"
"Regional School District 11","=""2110012""","Instruction","$3,540,472",250,1,"$14,162"
"Regional School District 11","=""2110012""","Support services - students","$306,509",201,2,"$1,525"
"Regional School District 11","=""2110012""","Support services - instruction","$328,271",201,2,"$1,633"
"Regional School District 11","=""2110012""","Support services - general administration","$316,981",201,2,"$1,577"
"Regional School District 11","=""2110012""","Support services - school based administration","$498,483",201,2,"$2,480"
"Regional School District 11","=""2110012""","Central and other support services","$296,765",201,2,"$1,476"
"Regional School District 11","=""2110012""","Operation and maintenance of plant","$972,344",201,2,"$4,838"
"Regional School District 11","=""2110012""","Student transportation services","$300,096",48,3,"$6,252"
"Regional School District 11","=""2110012""","Food services","$18,565",201,2,"$92"
"Regional School District 11","=""2110012""","Enterprise operations","$224,774",201,2,"$1,118"
"Regional School District 11","=""2110012""","Minor school construction","N/A","N/A","N/A","N/A"
"Regional School District 11","=""2110012""","Total","$6,803,258",250,1,"$27,213"
"Regional School District 12","=""2120012""","Instruction","$11,746,388",693,1,"$16,950"
"Regional School District 12","=""2120012""","Support services - students","$1,804,964",686,2,"$2,631"
"Regional School District 12","=""2120012""","Support services - instruction","$1,149,357",686,2,"$1,675"
"Regional School District 12","=""2120012""","Support services - general administration","$559,086",686,2,"$815"
"Regional School District 12","=""2120012""","Support services - school based administration","$1,340,192",686,2,"$1,954"
"Regional School District 12","=""2120012""","Central and other support services","$480,917",686,2,"$701"
"Regional School District 12","=""2120012""","Operation and maintenance of plant","$3,395,047",686,2,"$4,949"
"Regional School District 12","=""2120012""","Student transportation services","$1,188,828",576,3,"$2,064"
"Regional School District 12","=""2120012""","Food services","$62,513",686,2,"$91"
"Regional School District 12","=""2120012""","Enterprise operations","$412,660",686,2,"$602"
"Regional School District 12","=""2120012""","Minor school construction","N/A","N/A","N/A","N/A"
"Regional School District 12","=""2120012""","Total","$22,139,953",693,1,"$31,948"
