"Per Pupil Expenditures by Object (District), 2021-22"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 4 = Outplaced pupils"
"*Tuition expenditures are included with Other expenditures when fewer than six students are outplaced."

"District","District Code","Object","Expenditures","Pupils","Pupil Basis","PPE"
"West Hartford School District","=""1550011""","Tuition","$11,175,859",457,4,"$24,455"
"West Hartford School District","=""1550011""","Supplies","$5,906,729",9108,2,"$649"
"West Hartford School District","=""1550011""","Property","$1,618,001",9108,2,"$178"
"West Hartford School District","=""1550011""","Other","$0",9108,2,"$0"
"West Hartford School District","=""1550011""","Total","$193,244,873",9565,1,"$20,203"
"West Haven School District","=""1560011""","Salaries","$64,089,798",5755,2,"$11,136"
"West Haven School District","=""1560011""","Employee Benefits","$19,239,503",5755,2,"$3,343"
"West Haven School District","=""1560011""","Purchased Services","$18,023,515",5755,2,"$3,132"
"West Haven School District","=""1560011""","Tuition","$12,297,181",952,4,"$12,917"
"West Haven School District","=""1560011""","Supplies","$2,267,548",5755,2,"$394"
"West Haven School District","=""1560011""","Property","$3,184,899",5755,2,"$553"
"West Haven School District","=""1560011""","Other","$449,440",5755,2,"$78"
"West Haven School District","=""1560011""","Total","$119,551,886",6707,1,"$17,825"
"Westbrook School District","=""1540011""","Salaries","$11,806,521",628,2,"$18,800"
"Westbrook School District","=""1540011""","Employee Benefits","$2,885,947",628,2,"$4,595"
"Westbrook School District","=""1540011""","Purchased Services","$2,524,144",628,2,"$4,019"
"Westbrook School District","=""1540011""","Tuition","$914,545",13,4,"$70,350"
"Westbrook School District","=""1540011""","Supplies","$1,090,326",628,2,"$1,736"
"Westbrook School District","=""1540011""","Property","$452,730",628,2,"$721"
"Westbrook School District","=""1540011""","Other","$31,280",628,2,"$50"
"Westbrook School District","=""1540011""","Total","$19,705,494",641,1,"$30,742"
"Weston School District","=""1570011""","Salaries","$32,993,765",2226,2,"$14,822"
"Weston School District","=""1570011""","Employee Benefits","$9,704,601",2226,2,"$4,360"
"Weston School District","=""1570011""","Purchased Services","$6,510,794",2226,2,"$2,925"
"Weston School District","=""1570011""","Tuition","$2,851,141",19,4,"$150,060"
"Weston School District","=""1570011""","Supplies","$2,131,082",2226,2,"$957"
"Weston School District","=""1570011""","Property","$1,180,664",2226,2,"$530"
"Weston School District","=""1570011""","Other","$114,228",2226,2,"$51"
"Weston School District","=""1570011""","Total","$55,486,274",2245,1,"$24,715"
"Westport School District","=""1580011""","Salaries","$83,763,001",5305,2,"$15,789"
"Westport School District","=""1580011""","Employee Benefits","$22,377,439",5305,2,"$4,218"
"Westport School District","=""1580011""","Purchased Services","$13,839,113",5305,2,"$2,609"
"Westport School District","=""1580011""","Tuition","$5,087,104",40,4,"$127,178"
"Westport School District","=""1580011""","Supplies","$6,441,095",5305,2,"$1,214"
"Westport School District","=""1580011""","Property","$817,356",5305,2,"$154"
"Westport School District","=""1580011""","Other","$598,741",5305,2,"$113"
"Westport School District","=""1580011""","Total","$132,923,850",5345,1,"$24,869"
"Wethersfield School District","=""1590011""","Salaries","$44,464,743",3592,2,"$12,379"
"Wethersfield School District","=""1590011""","Employee Benefits","$10,069,565",3592,2,"$2,803"
"Wethersfield School District","=""1590011""","Purchased Services","$6,768,524",3592,2,"$1,884"
"Wethersfield School District","=""1590011""","Tuition","$5,589,480",308,4,"$18,148"
"Wethersfield School District","=""1590011""","Supplies","$2,429,486",3592,2,"$676"
"Wethersfield School District","=""1590011""","Property","$162,862",3592,2,"$45"
"Wethersfield School District","=""1590011""","Other","$46,056",3592,2,"$13"
"Wethersfield School District","=""1590011""","Total","$69,530,715",3900,1,"$17,828"
"Willington School District","=""1600011""","Salaries","$5,720,846",385,2,"$14,859"
"Willington School District","=""1600011""","Employee Benefits","$1,373,546",385,2,"$3,568"
"Willington School District","=""1600011""","Purchased Services","$1,478,507",385,2,"$3,840"
"Willington School District","=""1600011""","Tuition","$608,556",13,4,"$46,812"
"Willington School District","=""1600011""","Supplies","$401,177",385,2,"$1,042"
"Willington School District","=""1600011""","Property","$109,507",385,2,"$284"
"Willington School District","=""1600011""","Other","$63,853",385,2,"$166"
"Willington School District","=""1600011""","Total","$9,755,992",398,1,"$24,513"
"Wilton School District","=""1610011""","Salaries","$55,510,463",3736,2,"$14,858"
"Wilton School District","=""1610011""","Employee Benefits","$14,251,770",3736,2,"$3,815"
"Wilton School District","=""1610011""","Purchased Services","$11,473,791",3736,2,"$3,071"
"Wilton School District","=""1610011""","Tuition","$4,135,631",26,4,"$159,063"
"Wilton School District","=""1610011""","Supplies","$3,686,522",3736,2,"$987"
"Wilton School District","=""1610011""","Property","$632,641",3736,2,"$169"
"Wilton School District","=""1610011""","Other","$123,023",3736,2,"$33"
"Wilton School District","=""1610011""","Total","$89,813,841",3762,1,"$23,874"
"Winchester School District","=""1620011""","Salaries","$8,244,770",560,2,"$14,723"
"Winchester School District","=""1620011""","Employee Benefits","$2,266,573",560,2,"$4,047"
"Winchester School District","=""1620011""","Purchased Services","$2,739,067",560,2,"$4,891"
"Winchester School District","=""1620011""","Tuition","$9,725,225",510,4,"$19,069"
"Winchester School District","=""1620011""","Supplies","$591,524",560,2,"$1,056"
"Winchester School District","=""1620011""","Property","$410,592",560,2,"$733"
"Winchester School District","=""1620011""","Other","$74,292",560,2,"$133"
"Winchester School District","=""1620011""","Total","$24,052,043",1070,1,"$22,479"
"Windham School District","=""1630011""","Salaries","$39,168,665",3194,2,"$12,263"
"Windham School District","=""1630011""","Employee Benefits","$11,942,630",3194,2,"$3,739"
"Windham School District","=""1630011""","Purchased Services","$8,622,250",3194,2,"$2,700"
"Windham School District","=""1630011""","Tuition","$4,218,840",177,4,"$23,835"
"Windham School District","=""1630011""","Supplies","$3,736,423",3194,2,"$1,170"
"Windham School District","=""1630011""","Property","$2,347,467",3194,2,"$735"
"Windham School District","=""1630011""","Other","$57,021",3194,2,"$18"
"Windham School District","=""1630011""","Total","$70,093,296",3371,1,"$20,793"
"Windsor Locks School District","=""1650011""","Salaries","$23,664,494",1510,2,"$15,672"
"Windsor Locks School District","=""1650011""","Employee Benefits","$5,241,594",1510,2,"$3,471"
"Windsor Locks School District","=""1650011""","Purchased Services","$4,443,989",1510,2,"$2,943"
"Windsor Locks School District","=""1650011""","Tuition","$2,016,221",140,4,"$14,402"
"Windsor Locks School District","=""1650011""","Supplies","$1,633,619",1510,2,"$1,082"
"Windsor Locks School District","=""1650011""","Property","$768,204",1510,2,"$509"
"Windsor Locks School District","=""1650011""","Other","$188,273",1510,2,"$125"
"Windsor Locks School District","=""1650011""","Total","$37,956,394",1650,1,"$23,004"
"Windsor School District","=""1640011""","Salaries","$48,425,880",3243,2,"$14,932"
"Windsor School District","=""1640011""","Employee Benefits","$12,162,638",3243,2,"$3,750"
"Windsor School District","=""1640011""","Purchased Services","$9,523,333",3243,2,"$2,937"
"Windsor School District","=""1640011""","Tuition","$7,823,679",631,4,"$12,399"
"Windsor School District","=""1640011""","Supplies","$3,888,638",3243,2,"$1,199"
"Windsor School District","=""1640011""","Property","$1,264,032",3243,2,"$390"
"Windsor School District","=""1640011""","Other","$97,045",3243,2,"$30"
"Windsor School District","=""1640011""","Total","$83,185,245",3874,1,"$21,473"
"Wolcott School District","=""1660011""","Salaries","$24,014,235",2153,2,"$11,154"
"Wolcott School District","=""1660011""","Employee Benefits","$5,906,855",2153,2,"$2,744"
"Wolcott School District","=""1660011""","Purchased Services","$4,718,577",2153,2,"$2,192"
"Wolcott School District","=""1660011""","Tuition","$1,072,069",165,4,"$6,497"
"Wolcott School District","=""1660011""","Supplies","$1,886,331",2153,2,"$876"
"Wolcott School District","=""1660011""","Property","$1,055,548",2153,2,"$490"
"Wolcott School District","=""1660011""","Other","$104,769",2153,2,"$49"
"Wolcott School District","=""1660011""","Total","$38,758,384",2318,1,"$16,721"
"Woodbridge School District","=""1670011""","Salaries","$9,837,937",846,2,"$11,629"
"Woodbridge School District","=""1670011""","Employee Benefits","$3,513,369",846,2,"$4,153"
"Woodbridge School District","=""1670011""","Purchased Services","$1,996,595",846,2,"$2,360"
"Woodbridge School District","=""1670011""","Tuition","$297,288",14,4,"$21,235"
"Woodbridge School District","=""1670011""","Supplies","$266,285",846,2,"$315"
"Woodbridge School District","=""1670011""","Property","$182,441",846,2,"$216"
"Woodbridge School District","=""1670011""","Other","$20,354",846,2,"$24"
"Woodbridge School District","=""1670011""","Total","$16,114,269",860,1,"$18,738"
"Woodstock School District","=""1690011""","Salaries","$7,995,321",790,2,"$10,121"
"Woodstock School District","=""1690011""","Employee Benefits","$2,409,490",790,2,"$3,050"
"Woodstock School District","=""1690011""","Purchased Services","$2,111,004",790,2,"$2,672"
"Woodstock School District","=""1690011""","Tuition","$8,483,389",460,4,"$18,442"
"Woodstock School District","=""1690011""","Supplies","$614,187",790,2,"$777"
"Woodstock School District","=""1690011""","Property","$176,186",790,2,"$223"
"Woodstock School District","=""1690011""","Other","$18,271",790,2,"$23"
"Woodstock School District","=""1690011""","Total","$21,807,849",1250,1,"$17,446"

