"Per Pupil Expenditures by Object (District), 2019-20"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 4 = Outplaced pupils"
"*Tuition expenditures are included with Other expenditures when fewer than six students are outplaced."

"District","District Code","Object","Expenditures","Pupils","Pupil Basis","PPE"
"West Hartford School District","=""1550011""","Total","$177,151,611",9916,1,"$17,865"
"West Haven School District","=""1560011""","Salaries","$59,398,752",5756,2,"$10,319"
"West Haven School District","=""1560011""","Employee Benefits","$17,711,352",5756,2,"$3,077"
"West Haven School District","=""1560011""","Purchased Services","$13,848,315",5756,2,"$2,406"
"West Haven School District","=""1560011""","Tuition","$11,626,915",1070,4,"$10,866"
"West Haven School District","=""1560011""","Supplies","$1,574,234",5756,2,"$273"
"West Haven School District","=""1560011""","Property","$442,247",5756,2,"$77"
"West Haven School District","=""1560011""","Other","$490,231",5756,2,"$85"
"West Haven School District","=""1560011""","Total","$105,092,047",6826,1,"$15,396"
"Westbrook School District","=""1540011""","Salaries","$11,006,245",664,2,"$16,576"
"Westbrook School District","=""1540011""","Employee Benefits","$3,068,195",664,2,"$4,621"
"Westbrook School District","=""1540011""","Purchased Services","$2,227,592",664,2,"$3,355"
"Westbrook School District","=""1540011""","Tuition","$837,802",12,4,"$69,817"
"Westbrook School District","=""1540011""","Supplies","$928,379",664,2,"$1,398"
"Westbrook School District","=""1540011""","Property","$196,499",664,2,"$296"
"Westbrook School District","=""1540011""","Other","$31,261",664,2,"$47"
"Westbrook School District","=""1540011""","Total","$18,295,971",676,1,"$27,065"
"Weston School District","=""1570011""","Salaries","$32,510,880",2282,2,"$14,247"
"Weston School District","=""1570011""","Employee Benefits","$9,278,736",2282,2,"$4,066"
"Weston School District","=""1570011""","Purchased Services","$6,494,498",2282,2,"$2,846"
"Weston School District","=""1570011""","Tuition","$2,385,957",13,4,"$183,535"
"Weston School District","=""1570011""","Supplies","$1,938,762",2282,2,"$850"
"Weston School District","=""1570011""","Property","$1,419,951",2282,2,"$622"
"Weston School District","=""1570011""","Other","$113,886",2282,2,"$50"
"Weston School District","=""1570011""","Total","$54,142,670",2295,1,"$23,592"
"Westport School District","=""1580011""","Salaries","$78,257,646",5312,2,"$14,732"
"Westport School District","=""1580011""","Employee Benefits","$21,867,071",5312,2,"$4,117"
"Westport School District","=""1580011""","Purchased Services","$10,836,250",5312,2,"$2,040"
"Westport School District","=""1580011""","Tuition","$3,322,051",38,4,"$87,422"
"Westport School District","=""1580011""","Supplies","$5,951,616",5312,2,"$1,120"
"Westport School District","=""1580011""","Property","$1,183,412",5312,2,"$223"
"Westport School District","=""1580011""","Other","$507,933",5312,2,"$96"
"Westport School District","=""1580011""","Total","$121,925,979",5350,1,"$22,790"
"Wethersfield School District","=""1590011""","Salaries","$40,328,267",3576,2,"$11,277"
"Wethersfield School District","=""1590011""","Employee Benefits","$10,369,627",3576,2,"$2,900"
"Wethersfield School District","=""1590011""","Purchased Services","$6,211,733",3576,2,"$1,737"
"Wethersfield School District","=""1590011""","Tuition","$6,262,067",333,4,"$18,805"
"Wethersfield School District","=""1590011""","Supplies","$2,124,968",3576,2,"$594"
"Wethersfield School District","=""1590011""","Property","$173,737",3576,2,"$49"
"Wethersfield School District","=""1590011""","Other","$25,477",3576,2,"$7"
"Wethersfield School District","=""1590011""","Total","$65,495,875",3909,1,"$16,755"
"Willington School District","=""1600011""","Salaries","$5,259,391",438,2,"$12,008"
"Willington School District","=""1600011""","Employee Benefits","$1,288,701",438,2,"$2,942"
"Willington School District","=""1600011""","Purchased Services","$1,587,920",438,2,"$3,625"
"Willington School District","=""1600011""","Tuition","$316,958",9,4,"$35,218"
"Willington School District","=""1600011""","Supplies","$343,199",438,2,"$784"
"Willington School District","=""1600011""","Property","$111,614",438,2,"$255"
"Willington School District","=""1600011""","Other","$13,949",438,2,"$32"
"Willington School District","=""1600011""","Total","$8,921,733",447,1,"$19,959"
"Wilton School District","=""1610011""","Salaries","$53,333,689",3843,2,"$13,878"
"Wilton School District","=""1610011""","Employee Benefits","$12,735,784",3843,2,"$3,314"
"Wilton School District","=""1610011""","Purchased Services","$10,544,195",3843,2,"$2,744"
"Wilton School District","=""1610011""","Tuition","$4,599,448",35,4,"$131,413"
"Wilton School District","=""1610011""","Supplies","$3,420,997",3843,2,"$890"
"Wilton School District","=""1610011""","Property","$1,496,012",3843,2,"$389"
"Wilton School District","=""1610011""","Other","$91,870",3843,2,"$24"
"Wilton School District","=""1610011""","Total","$86,221,996",3878,1,"$22,234"
"Winchester School District","=""1620011""","Salaries","$7,460,603",558,2,"$13,370"
"Winchester School District","=""1620011""","Employee Benefits","$1,974,133",558,2,"$3,538"
"Winchester School District","=""1620011""","Purchased Services","$2,485,497",558,2,"$4,454"
"Winchester School District","=""1620011""","Tuition","$9,897,229",549,4,"$18,028"
"Winchester School District","=""1620011""","Supplies","$702,390",558,2,"$1,259"
"Winchester School District","=""1620011""","Property","$959,693",558,2,"$1,720"
"Winchester School District","=""1620011""","Other","$25,812",558,2,"$46"
"Winchester School District","=""1620011""","Total","$23,505,357",1107,1,"$21,233"
"Windham School District","=""1630011""","Salaries","$35,739,740",3321,2,"$10,762"
"Windham School District","=""1630011""","Employee Benefits","$12,081,711",3321,2,"$3,638"
"Windham School District","=""1630011""","Purchased Services","$6,735,777",3321,2,"$2,028"
"Windham School District","=""1630011""","Tuition","$5,955,212",217,4,"$27,443"
"Windham School District","=""1630011""","Supplies","$2,756,078",3321,2,"$830"
"Windham School District","=""1630011""","Property","$75,559",3321,2,"$23"
"Windham School District","=""1630011""","Other","$73,067",3321,2,"$22"
"Windham School District","=""1630011""","Total","$63,417,144",3538,1,"$17,925"
"Windsor Locks School District","=""1650011""","Salaries","$22,309,060",1587,2,"$14,057"
"Windsor Locks School District","=""1650011""","Employee Benefits","$5,306,042",1587,2,"$3,343"
"Windsor Locks School District","=""1650011""","Purchased Services","$4,084,270",1587,2,"$2,574"
"Windsor Locks School District","=""1650011""","Tuition","$1,795,235",144,4,"$12,467"
"Windsor Locks School District","=""1650011""","Supplies","$1,724,750",1587,2,"$1,087"
"Windsor Locks School District","=""1650011""","Property","$230,078",1587,2,"$145"
"Windsor Locks School District","=""1650011""","Other","$135,933",1587,2,"$86"
"Windsor Locks School District","=""1650011""","Total","$35,585,369",1731,1,"$20,558"
"Windsor School District","=""1640011""","Salaries","$44,764,271",3303,2,"$13,553"
"Windsor School District","=""1640011""","Employee Benefits","$9,221,234",3303,2,"$2,792"
"Windsor School District","=""1640011""","Purchased Services","$8,356,748",3303,2,"$2,530"
"Windsor School District","=""1640011""","Tuition","$6,948,355",611,4,"$11,372"
"Windsor School District","=""1640011""","Supplies","$2,827,396",3303,2,"$856"
"Windsor School District","=""1640011""","Property","$417,491",3303,2,"$126"
"Windsor School District","=""1640011""","Other","$96,697",3303,2,"$29"
"Windsor School District","=""1640011""","Total","$72,632,192",3914,1,"$18,557"
"Wolcott School District","=""1660011""","Salaries","$22,199,685",2188,2,"$10,146"
"Wolcott School District","=""1660011""","Employee Benefits","$6,249,127",2188,2,"$2,856"
"Wolcott School District","=""1660011""","Purchased Services","$4,543,242",2188,2,"$2,076"
"Wolcott School District","=""1660011""","Tuition","$1,113,408",161,4,"$6,916"
"Wolcott School District","=""1660011""","Supplies","$1,377,515",2188,2,"$630"
"Wolcott School District","=""1660011""","Property","$1,198,261",2188,2,"$548"
"Wolcott School District","=""1660011""","Other","$78,954",2188,2,"$36"
"Wolcott School District","=""1660011""","Total","$36,760,193",2349,1,"$15,649"
"Woodbridge School District","=""1670011""","Salaries","$9,118,124",838,2,"$10,881"
"Woodbridge School District","=""1670011""","Employee Benefits","$2,758,264",838,2,"$3,291"
"Woodbridge School District","=""1670011""","Purchased Services","$2,319,658",838,2,"$2,768"
"Woodbridge School District","=""1670011""","Tuition","$578,026",24,4,"$24,084"
"Woodbridge School District","=""1670011""","Supplies","$482,086",838,2,"$575"
"Woodbridge School District","=""1670011""","Property","$132,456",838,2,"$158"
"Woodbridge School District","=""1670011""","Other","$50,285",838,2,"$60"
"Woodbridge School District","=""1670011""","Total","$15,438,899",862,1,"$17,911"
"Woodstock School District","=""1690011""","Salaries","$7,406,915",816,2,"$9,077"
"Woodstock School District","=""1690011""","Employee Benefits","$2,234,731",816,2,"$2,739"
"Woodstock School District","=""1690011""","Purchased Services","$1,610,222",816,2,"$1,973"
"Woodstock School District","=""1690011""","Tuition","$8,158,148",476,4,"$17,139"
"Woodstock School District","=""1690011""","Supplies","$608,981",816,2,"$746"
"Woodstock School District","=""1690011""","Property","$187,779",816,2,"$230"
"Woodstock School District","=""1690011""","Other","$46,152",816,2,"$57"
"Woodstock School District","=""1690011""","Total","$20,252,929",1292,1,"$15,676"

