"Per Pupil Expenditures by Object (District), 2022-23"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 4 = Outplaced pupils"
"*Tuition expenditures are included with Other expenditures when fewer than six students are outplaced."

"District","District Code","Object","Expenditures","Pupils","Pupil Basis","PPE"
"West Hartford School District","=""1550011""","Purchased Services","$19,601,389",9134,2,"$2,146"
"West Hartford School District","=""1550011""","Tuition","$12,465,965",479,4,"$26,025"
"West Hartford School District","=""1550011""","Supplies","$5,746,842",9134,2,"$629"
"West Hartford School District","=""1550011""","Property","$1,710,504",9134,2,"$187"
"West Hartford School District","=""1550011""","Other","$0",9134,2,"$0"
"West Hartford School District","=""1550011""","Total","$199,027,411",9613,1,"$20,704"
"West Haven School District","=""1560011""","Salaries","$64,666,238",5902,2,"$10,957"
"West Haven School District","=""1560011""","Employee Benefits","$17,972,745",5902,2,"$3,045"
"West Haven School District","=""1560011""","Purchased Services","$20,152,489",5902,2,"$3,415"
"West Haven School District","=""1560011""","Tuition","$11,908,354",889,4,"$13,395"
"West Haven School District","=""1560011""","Supplies","$2,337,448",5902,2,"$396"
"West Haven School District","=""1560011""","Property","$553,802",5902,2,"$94"
"West Haven School District","=""1560011""","Other","$578,698",5902,2,"$98"
"West Haven School District","=""1560011""","Total","$118,169,774",6791,1,"$17,401"
"Westbrook School District","=""1540011""","Salaries","$11,802,315",613,2,"$19,253"
"Westbrook School District","=""1540011""","Employee Benefits","$3,235,587",613,2,"$5,278"
"Westbrook School District","=""1540011""","Purchased Services","$2,597,375",613,2,"$4,237"
"Westbrook School District","=""1540011""","Tuition","$467,477",9,4,"$51,942"
"Westbrook School District","=""1540011""","Supplies","$1,043,533",613,2,"$1,702"
"Westbrook School District","=""1540011""","Property","$308,242",613,2,"$503"
"Westbrook School District","=""1540011""","Other","$32,431",613,2,"$53"
"Westbrook School District","=""1540011""","Total","$19,486,960",622,1,"$31,330"
"Weston School District","=""1570011""","Salaries","$33,539,720",2182,2,"$15,371"
"Weston School District","=""1570011""","Employee Benefits","$10,376,950",2182,2,"$4,756"
"Weston School District","=""1570011""","Purchased Services","$7,379,999",2182,2,"$3,382"
"Weston School District","=""1570011""","Tuition","$3,185,791",24,4,"$132,741"
"Weston School District","=""1570011""","Supplies","$2,318,019",2182,2,"$1,062"
"Weston School District","=""1570011""","Property","$1,055,395",2182,2,"$484"
"Weston School District","=""1570011""","Other","$120,372",2182,2,"$55"
"Weston School District","=""1570011""","Total","$57,976,246",2206,1,"$26,281"
"Westport School District","=""1580011""","Salaries","$86,487,722",5361,2,"$16,133"
"Westport School District","=""1580011""","Employee Benefits","$22,348,676",5361,2,"$4,169"
"Westport School District","=""1580011""","Purchased Services","$14,244,218",5361,2,"$2,657"
"Westport School District","=""1580011""","Tuition","$5,663,119",32,4,"$176,972"
"Westport School District","=""1580011""","Supplies","$6,302,198",5361,2,"$1,176"
"Westport School District","=""1580011""","Property","$2,015,044",5361,2,"$376"
"Westport School District","=""1580011""","Other","$872,250",5361,2,"$163"
"Westport School District","=""1580011""","Total","$137,933,226",5393,1,"$25,576"
"Wethersfield School District","=""1590011""","Salaries","$45,240,314",3621,2,"$12,494"
"Wethersfield School District","=""1590011""","Employee Benefits","$12,148,035",3621,2,"$3,355"
"Wethersfield School District","=""1590011""","Purchased Services","$7,426,017",3621,2,"$2,051"
"Wethersfield School District","=""1590011""","Tuition","$5,695,999",300,4,"$18,987"
"Wethersfield School District","=""1590011""","Supplies","$2,399,040",3621,2,"$663"
"Wethersfield School District","=""1590011""","Property","$468,552",3621,2,"$129"
"Wethersfield School District","=""1590011""","Other","$36,546",3621,2,"$10"
"Wethersfield School District","=""1590011""","Total","$73,414,503",3921,1,"$18,723"
"Willington School District","=""1600011""","Salaries","$5,760,130",398,2,"$14,473"
"Willington School District","=""1600011""","Employee Benefits","$1,420,721",398,2,"$3,570"
"Willington School District","=""1600011""","Purchased Services","$1,677,963",398,2,"$4,216"
"Willington School District","=""1600011""","Tuition","$545,309",10,4,"$54,531"
"Willington School District","=""1600011""","Supplies","$530,026",398,2,"$1,332"
"Willington School District","=""1600011""","Property","$21,461",398,2,"$54"
"Willington School District","=""1600011""","Other","$124,676",398,2,"$313"
"Willington School District","=""1600011""","Total","$10,080,285",408,1,"$24,707"
"Wilton School District","=""1610011""","Salaries","$57,056,938",3767,2,"$15,147"
"Wilton School District","=""1610011""","Employee Benefits","$14,379,103",3767,2,"$3,817"
"Wilton School District","=""1610011""","Purchased Services","$11,526,712",3767,2,"$3,060"
"Wilton School District","=""1610011""","Tuition","$4,831,418",25,4,"$193,257"
"Wilton School District","=""1610011""","Supplies","$3,405,261",3767,2,"$904"
"Wilton School District","=""1610011""","Property","$559,373",3767,2,"$148"
"Wilton School District","=""1610011""","Other","$116,160",3767,2,"$31"
"Wilton School District","=""1610011""","Total","$91,874,965",3792,1,"$24,229"
"Winchester School District","=""1620011""","Salaries","$8,244,891",594,2,"$13,880"
"Winchester School District","=""1620011""","Employee Benefits","$2,097,872",594,2,"$3,532"
"Winchester School District","=""1620011""","Purchased Services","$2,469,044",594,2,"$4,157"
"Winchester School District","=""1620011""","Tuition","$10,498,872",481,4,"$21,827"
"Winchester School District","=""1620011""","Supplies","$429,591",594,2,"$723"
"Winchester School District","=""1620011""","Property","$196,874",594,2,"$331"
"Winchester School District","=""1620011""","Other","$28,125",594,2,"$47"
"Winchester School District","=""1620011""","Total","$23,965,269",1075,1,"$22,293"
"Windham School District","=""1630011""","Salaries","$43,328,447",3210,2,"$13,498"
"Windham School District","=""1630011""","Employee Benefits","$9,728,276",3210,2,"$3,031"
"Windham School District","=""1630011""","Purchased Services","$11,110,821",3210,2,"$3,461"
"Windham School District","=""1630011""","Tuition","$4,652,173",182,4,"$25,561"
"Windham School District","=""1630011""","Supplies","$4,356,377",3210,2,"$1,357"
"Windham School District","=""1630011""","Property","$3,337,327",3210,2,"$1,040"
"Windham School District","=""1630011""","Other","$143,626",3210,2,"$45"
"Windham School District","=""1630011""","Total","$76,657,046",3392,1,"$22,599"
"Windsor Locks School District","=""1650011""","Salaries","$23,718,845",1537,2,"$15,432"
"Windsor Locks School District","=""1650011""","Employee Benefits","$5,497,805",1537,2,"$3,577"
"Windsor Locks School District","=""1650011""","Purchased Services","$4,839,650",1537,2,"$3,149"
"Windsor Locks School District","=""1650011""","Tuition","$2,065,830",135,4,"$15,302"
"Windsor Locks School District","=""1650011""","Supplies","$1,668,534",1537,2,"$1,086"
"Windsor Locks School District","=""1650011""","Property","$113,478",1537,2,"$74"
"Windsor Locks School District","=""1650011""","Other","$569,086",1537,2,"$370"
"Windsor Locks School District","=""1650011""","Total","$38,473,229",1672,1,"$23,010"
"Windsor School District","=""1640011""","Salaries","$49,697,158",3298,2,"$15,069"
"Windsor School District","=""1640011""","Employee Benefits","$12,802,135",3298,2,"$3,882"
"Windsor School District","=""1640011""","Purchased Services","$9,529,042",3298,2,"$2,889"
"Windsor School District","=""1640011""","Tuition","$8,209,306",604,4,"$13,592"
"Windsor School District","=""1640011""","Supplies","$3,404,723",3298,2,"$1,032"
"Windsor School District","=""1640011""","Property","$712,542",3298,2,"$216"
"Windsor School District","=""1640011""","Other","$107,878",3298,2,"$33"
"Windsor School District","=""1640011""","Total","$84,462,783",3902,1,"$21,646"
"Wolcott School District","=""1660011""","Salaries","$24,946,484",2128,2,"$11,723"
"Wolcott School District","=""1660011""","Employee Benefits","$5,484,201",2128,2,"$2,577"
"Wolcott School District","=""1660011""","Purchased Services","$5,499,604",2128,2,"$2,584"
"Wolcott School District","=""1660011""","Tuition","$1,790,175",144,4,"$12,432"
"Wolcott School District","=""1660011""","Supplies","$2,012,083",2128,2,"$946"
"Wolcott School District","=""1660011""","Property","$1,372,429",2128,2,"$645"
"Wolcott School District","=""1660011""","Other","$105,008",2128,2,"$49"
"Wolcott School District","=""1660011""","Total","$41,209,985",2272,1,"$18,138"
"Woodbridge School District","=""1670011""","Salaries","$10,166,131",847,2,"$12,003"
"Woodbridge School District","=""1670011""","Employee Benefits","$3,626,955",847,2,"$4,282"
"Woodbridge School District","=""1670011""","Purchased Services","$2,383,905",847,2,"$2,815"
"Woodbridge School District","=""1670011""","Tuition","$322,549",8,4,"$40,319"
"Woodbridge School District","=""1670011""","Supplies","$265,297",847,2,"$313"
"Woodbridge School District","=""1670011""","Property","$239,000",847,2,"$282"
"Woodbridge School District","=""1670011""","Other","$26,049",847,2,"$31"
"Woodbridge School District","=""1670011""","Total","$17,029,887",855,1,"$19,918"
"Woodstock School District","=""1690011""","Salaries","$8,147,568",773,2,"$10,540"
"Woodstock School District","=""1690011""","Employee Benefits","$2,583,056",773,2,"$3,342"
"Woodstock School District","=""1690011""","Purchased Services","$2,115,205",773,2,"$2,736"
"Woodstock School District","=""1690011""","Tuition","$8,659,820",445,4,"$19,460"
"Woodstock School District","=""1690011""","Supplies","$666,492",773,2,"$862"
"Woodstock School District","=""1690011""","Property","$237,150",773,2,"$307"
"Woodstock School District","=""1690011""","Other","$18,048",773,2,"$23"
"Woodstock School District","=""1690011""","Total","$22,427,339",1218,1,"$18,413"

