"Per Pupil Expenditures by Object (District), 2017-18"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than minor school construction and equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 4 = Outplaced pupils"
"*Tuition expenditures are included with Other expenditures when fewer than six students are outplaced."

"District","District Code","Object","Expenditures","Pupils","Pupil Basis","PPE"
"Waterford School District","=""1520011""","Supplies","$2,669,807",2518,2,"$1,060"
"Waterford School District","=""1520011""","Property","$669,786",2518,2,"$266"
"Waterford School District","=""1520011""","Other","$62,232",2518,2,"$25"
"Waterford School District","=""1520011""","Total","$49,889,862",2775,1,"$17,978"
"Watertown School District","=""1530011""","Salaries","$25,405,325",2772,2,"$9,165"
"Watertown School District","=""1530011""","Employee Benefits","$10,000,558",2772,2,"$3,608"
"Watertown School District","=""1530011""","Purchased Services","$7,047,354",2772,2,"$2,542"
"Watertown School District","=""1530011""","Tuition","$2,081,795",78,4,"$26,690"
"Watertown School District","=""1530011""","Supplies","$1,225,347",2772,2,"$442"
"Watertown School District","=""1530011""","Property","$217,163",2772,2,"$78"
"Watertown School District","=""1530011""","Other","$69,901",2772,2,"$25"
"Watertown School District","=""1530011""","Total","$46,047,443",2850,1,"$16,157"
"West Hartford School District","=""1550011""","Salaries","$104,300,553",9678,2,"$10,777"
"West Hartford School District","=""1550011""","Employee Benefits","$36,420,974",9678,2,"$3,763"
"West Hartford School District","=""1550011""","Purchased Services","$12,473,982",9678,2,"$1,289"
"West Hartford School District","=""1550011""","Tuition","$8,351,751",495,4,"$16,872"
"West Hartford School District","=""1550011""","Supplies","$5,882,292",9678,2,"$608"
"West Hartford School District","=""1550011""","Property","$1,261,141",9678,2,"$130"
"West Hartford School District","=""1550011""","Other","$2,248",9678,2,"$0"
"West Hartford School District","=""1550011""","Total","$168,692,941",10173,1,"$16,582"
"West Haven School District","=""1560011""","Salaries","$56,689,497",5758,2,"$9,845"
"West Haven School District","=""1560011""","Employee Benefits","$17,671,138",5758,2,"$3,069"
"West Haven School District","=""1560011""","Purchased Services","$14,710,538",5758,2,"$2,555"
"West Haven School District","=""1560011""","Tuition","$11,090,833",1162,4,"$9,545"
"West Haven School District","=""1560011""","Supplies","$1,427,078",5758,2,"$248"
"West Haven School District","=""1560011""","Property","$771,475",5758,2,"$134"
"West Haven School District","=""1560011""","Other","$462,965",5758,2,"$80"
"West Haven School District","=""1560011""","Total","$102,823,524",6920,1,"$14,859"
"Westbrook School District","=""1540011""","Salaries","$10,684,934",727,2,"$14,697"
"Westbrook School District","=""1540011""","Employee Benefits","$3,244,859",727,2,"$4,463"
"Westbrook School District","=""1540011""","Purchased Services","$2,433,869",727,2,"$3,348"
"Westbrook School District","=""1540011""","Tuition","$602,907",10,4,"$60,291"
"Westbrook School District","=""1540011""","Supplies","$1,009,272",727,2,"$1,388"
"Westbrook School District","=""1540011""","Property","$287,384",727,2,"$395"
"Westbrook School District","=""1540011""","Other","$37,666",727,2,"$52"
"Westbrook School District","=""1540011""","Total","$18,300,890",737,1,"$24,832"
"Weston School District","=""1570011""","Salaries","$31,723,186",2329,2,"$13,621"
"Weston School District","=""1570011""","Employee Benefits","$9,270,956",2329,2,"$3,981"
"Weston School District","=""1570011""","Purchased Services","$5,442,965",2329,2,"$2,337"
"Weston School District","=""1570011""","Tuition","$3,074,332",17,4,"$180,843"
"Weston School District","=""1570011""","Supplies","$2,173,526",2329,2,"$933"
"Weston School District","=""1570011""","Property","$1,423,592",2329,2,"$611"
"Weston School District","=""1570011""","Other","$165,318",2329,2,"$71"
"Weston School District","=""1570011""","Total","$53,273,876",2346,1,"$22,708"
"Westport School District","=""1580011""","Salaries","$76,388,433",5570,2,"$13,714"
"Westport School District","=""1580011""","Employee Benefits","$22,003,387",5570,2,"$3,950"
"Westport School District","=""1580011""","Purchased Services","$12,537,610",5570,2,"$2,251"
"Westport School District","=""1580011""","Tuition","$3,611,621",32,4,"$112,863"
"Westport School District","=""1580011""","Supplies","$5,864,350",5570,2,"$1,053"
"Westport School District","=""1580011""","Property","$1,461,541",5570,2,"$262"
"Westport School District","=""1580011""","Other","$498,338",5570,2,"$89"
"Westport School District","=""1580011""","Total","$122,365,280",5602,1,"$21,843"
"Wethersfield School District","=""1590011""","Salaries","$38,037,159",3576,2,"$10,637"
"Wethersfield School District","=""1590011""","Employee Benefits","$8,298,461",3576,2,"$2,321"
"Wethersfield School District","=""1590011""","Purchased Services","$7,532,264",3576,2,"$2,106"
"Wethersfield School District","=""1590011""","Tuition","$6,803,193",342,4,"$19,892"
"Wethersfield School District","=""1590011""","Supplies","$1,285,940",3576,2,"$360"
"Wethersfield School District","=""1590011""","Property","$360,710",3576,2,"$101"
"Wethersfield School District","=""1590011""","Other","$26,452",3576,2,"$7"
"Wethersfield School District","=""1590011""","Total","$62,344,179",3918,1,"$15,912"
"Willington School District","=""1600011""","Salaries","$5,082,109",438,2,"$11,603"
"Willington School District","=""1600011""","Employee Benefits","$1,222,844",438,2,"$2,792"
"Willington School District","=""1600011""","Purchased Services","$1,619,695",438,2,"$3,698"
"Willington School District","=""1600011""","Tuition","$307,723",10,4,"$30,772"
"Willington School District","=""1600011""","Supplies","$322,029",438,2,"$735"
"Willington School District","=""1600011""","Property","$41,460",438,2,"$95"
"Willington School District","=""1600011""","Other","$17,936",438,2,"$41"
"Willington School District","=""1600011""","Total","$8,613,795",448,1,"$19,227"
"Wilton School District","=""1610011""","Salaries","$51,065,343",4019,2,"$12,706"
"Wilton School District","=""1610011""","Employee Benefits","$13,844,840",4019,2,"$3,445"
"Wilton School District","=""1610011""","Purchased Services","$10,861,959",4019,2,"$2,703"
"Wilton School District","=""1610011""","Tuition","$5,560,767",40,4,"$139,019"
"Wilton School District","=""1610011""","Supplies","$2,795,720",4019,2,"$696"
"Wilton School District","=""1610011""","Property","$719,463",4019,2,"$179"
"Wilton School District","=""1610011""","Other","$218,288",4019,2,"$54"
"Wilton School District","=""1610011""","Total","$85,066,379",4059,1,"$20,957"
"Winchester School District","=""1620011""","Salaries","$7,442,879",528,2,"$14,096"
"Winchester School District","=""1620011""","Employee Benefits","$2,145,418",528,2,"$4,063"
"Winchester School District","=""1620011""","Purchased Services","$2,947,926",528,2,"$5,583"
"Winchester School District","=""1620011""","Tuition","$9,608,612",623,4,"$15,423"
"Winchester School District","=""1620011""","Supplies","$607,175",528,2,"$1,150"
"Winchester School District","=""1620011""","Property","$649,720",528,2,"$1,231"
"Winchester School District","=""1620011""","Other","$23,984",528,2,"$45"
"Winchester School District","=""1620011""","Total","$23,425,713",1151,1,"$20,352"
"Windham School District","=""1630011""","Salaries","$37,335,236",3323,2,"$11,235"
"Windham School District","=""1630011""","Employee Benefits","$8,388,872",3323,2,"$2,524"
"Windham School District","=""1630011""","Purchased Services","$9,579,266",3323,2,"$2,883"
"Windham School District","=""1630011""","Tuition","$6,396,097",229,4,"$27,931"
"Windham School District","=""1630011""","Supplies","$2,870,791",3323,2,"$864"
"Windham School District","=""1630011""","Property","$466,555",3323,2,"$140"
"Windham School District","=""1630011""","Other","$59,709",3323,2,"$18"
"Windham School District","=""1630011""","Total","$65,096,526",3552,1,"$18,327"
"Windsor Locks School District","=""1650011""","Salaries","$22,015,288",1545,2,"$14,249"
"Windsor Locks School District","=""1650011""","Employee Benefits","$4,688,888",1545,2,"$3,035"
"Windsor Locks School District","=""1650011""","Purchased Services","$3,053,902",1545,2,"$1,977"
"Windsor Locks School District","=""1650011""","Tuition","$1,256,319",148,4,"$8,489"
"Windsor Locks School District","=""1650011""","Supplies","$1,969,870",1545,2,"$1,275"
"Windsor Locks School District","=""1650011""","Property","$494,934",1545,2,"$320"
"Windsor Locks School District","=""1650011""","Other","$199,568",1545,2,"$129"
"Windsor Locks School District","=""1650011""","Total","$33,678,770",1693,1,"$19,893"
"Windsor School District","=""1640011""","Salaries","$41,877,960",3241,2,"$12,921"
"Windsor School District","=""1640011""","Employee Benefits","$10,213,848",3241,2,"$3,151"
"Windsor School District","=""1640011""","Purchased Services","$11,925,001",3241,2,"$3,679"
"Windsor School District","=""1640011""","Tuition","$6,367,751",668,4,"$9,533"
"Windsor School District","=""1640011""","Supplies","$3,155,414",3241,2,"$974"
"Windsor School District","=""1640011""","Property","$1,536,856",3241,2,"$474"
"Windsor School District","=""1640011""","Other","$104,313",3241,2,"$32"
"Windsor School District","=""1640011""","Total","$75,181,143",3909,1,"$19,233"
"Wolcott School District","=""1660011""","Salaries","$20,975,369",2254,2,"$9,306"
"Wolcott School District","=""1660011""","Employee Benefits","$6,133,657",2254,2,"$2,721"
"Wolcott School District","=""1660011""","Purchased Services","$5,374,527",2254,2,"$2,384"
"Wolcott School District","=""1660011""","Tuition","$1,408,017",168,4,"$8,381"
"Wolcott School District","=""1660011""","Supplies","$1,550,809",2254,2,"$688"
"Wolcott School District","=""1660011""","Property","$882,656",2254,2,"$392"
"Wolcott School District","=""1660011""","Other","$93,177",2254,2,"$41"
"Wolcott School District","=""1660011""","Total","$36,418,212",2422,1,"$15,036"
"Woodbridge School District","=""1670011""","Salaries","$8,521,076",830,2,"$10,266"
"Woodbridge School District","=""1670011""","Employee Benefits","$2,474,404",830,2,"$2,981"
"Woodbridge School District","=""1670011""","Purchased Services","$2,292,666",830,2,"$2,762"
"Woodbridge School District","=""1670011""","Tuition","$759,694",11,4,"$69,063"
"Woodbridge School District","=""1670011""","Supplies","$534,760",830,2,"$644"
"Woodbridge School District","=""1670011""","Property","$74,624",830,2,"$90"
"Woodbridge School District","=""1670011""","Other","$32,505",830,2,"$39"
"Woodbridge School District","=""1670011""","Total","$14,689,729",841,1,"$17,467"
"Woodstock School District","=""1690011""","Salaries","$7,071,273",850,2,"$8,319"
"Woodstock School District","=""1690011""","Employee Benefits","$1,709,088",850,2,"$2,011"
"Woodstock School District","=""1690011""","Purchased Services","$1,532,284",850,2,"$1,803"
"Woodstock School District","=""1690011""","Tuition","$7,722,933",456,4,"$16,936"
"Woodstock School District","=""1690011""","Supplies","$507,691",850,2,"$597"
"Woodstock School District","=""1690011""","Property","$130,415",850,2,"$153"
"Woodstock School District","=""1690011""","Other","$-3,492",850,2,"$-4"
"Woodstock School District","=""1690011""","Total","$18,670,193",1306,1,"$14,296"

