"Per Pupil Expenditures by Object (District), 2023-24"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 4 = Outplaced pupils"
"*Tuition expenditures are included with Other expenditures when fewer than six students are outplaced."

"District","District Code","Object","Expenditures","Pupils","Pupil Basis","PPE"
"West Hartford School District","=""1550011""","Supplies","$6,095,794",9156,2,"$666"
"West Hartford School District","=""1550011""","Property","$2,062,527",9156,2,"$225"
"West Hartford School District","=""1550011""","Other","$0",9156,2,"$0"
"West Hartford School District","=""1550011""","Total","$209,870,999",9668,1,"$21,708"
"West Haven School District","=""1560011""","Salaries","$62,073,592",5927,2,"$10,473"
"West Haven School District","=""1560011""","Employee Benefits","$20,526,871",5927,2,"$3,463"
"West Haven School District","=""1560011""","Purchased Services","$25,238,294",5927,2,"$4,258"
"West Haven School District","=""1560011""","Tuition","$15,424,092",930,4,"$16,585"
"West Haven School District","=""1560011""","Supplies","$3,434,202",5927,2,"$579"
"West Haven School District","=""1560011""","Property","$293,462",5927,2,"$50"
"West Haven School District","=""1560011""","Other","$550,525",5927,2,"$93"
"West Haven School District","=""1560011""","Total","$127,541,037",6857,1,"$18,600"
"Westbrook School District","=""1540011""","Salaries","$11,706,839",594,2,"$19,708"
"Westbrook School District","=""1540011""","Employee Benefits","$3,520,531",594,2,"$5,927"
"Westbrook School District","=""1540011""","Purchased Services","$2,819,928",594,2,"$4,747"
"Westbrook School District","=""1540011""","Tuition","$560,328",7,4,"$80,047"
"Westbrook School District","=""1540011""","Supplies","$1,144,540",594,2,"$1,927"
"Westbrook School District","=""1540011""","Property","$537,274",594,2,"$905"
"Westbrook School District","=""1540011""","Other","$54,986",594,2,"$93"
"Westbrook School District","=""1540011""","Total","$20,344,426",601,1,"$33,851"
"Weston School District","=""1570011""","Salaries","$34,982,463",2153,2,"$16,248"
"Weston School District","=""1570011""","Employee Benefits","$10,012,094",2153,2,"$4,650"
"Weston School District","=""1570011""","Purchased Services","$7,395,037",2153,2,"$3,435"
"Weston School District","=""1570011""","Tuition","$3,297,172",20,4,"$164,859"
"Weston School District","=""1570011""","Supplies","$2,594,239",2153,2,"$1,205"
"Weston School District","=""1570011""","Property","$1,411,074",2153,2,"$655"
"Weston School District","=""1570011""","Other","$133,771",2153,2,"$62"
"Weston School District","=""1570011""","Total","$59,825,849",2173,1,"$27,531"
"Westport School District","=""1580011""","Salaries","$89,629,627",5309,2,"$16,883"
"Westport School District","=""1580011""","Employee Benefits","$22,875,489",5309,2,"$4,309"
"Westport School District","=""1580011""","Purchased Services","$16,951,212",5309,2,"$3,193"
"Westport School District","=""1580011""","Tuition","$5,766,834",36,4,"$160,190"
"Westport School District","=""1580011""","Supplies","$6,352,450",5309,2,"$1,197"
"Westport School District","=""1580011""","Property","$1,159,021",5309,2,"$218"
"Westport School District","=""1580011""","Other","$851,920",5309,2,"$160"
"Westport School District","=""1580011""","Total","$143,586,553",5345,1,"$26,864"
"Wethersfield School District","=""1590011""","Salaries","$46,606,988",3561,2,"$13,088"
"Wethersfield School District","=""1590011""","Employee Benefits","$12,530,158",3561,2,"$3,519"
"Wethersfield School District","=""1590011""","Purchased Services","$7,854,351",3561,2,"$2,206"
"Wethersfield School District","=""1590011""","Tuition","$6,084,528",306,4,"$19,884"
"Wethersfield School District","=""1590011""","Supplies","$2,730,384",3561,2,"$767"
"Wethersfield School District","=""1590011""","Property","$479,071",3561,2,"$135"
"Wethersfield School District","=""1590011""","Other","$52,535",3561,2,"$15"
"Wethersfield School District","=""1590011""","Total","$76,338,014",3867,1,"$19,741"
"Willington School District","=""1600011""","Salaries","$6,193,059",392,2,"$15,799"
"Willington School District","=""1600011""","Employee Benefits","$1,457,379",392,2,"$3,718"
"Willington School District","=""1600011""","Purchased Services","$1,760,812",392,2,"$4,492"
"Willington School District","=""1600011""","Tuition","$837,073",9,4,"$93,008"
"Willington School District","=""1600011""","Supplies","$493,974",392,2,"$1,260"
"Willington School District","=""1600011""","Property","$32,240",392,2,"$82"
"Willington School District","=""1600011""","Other","$137,249",392,2,"$350"
"Willington School District","=""1600011""","Total","$10,911,786",401,1,"$27,211"
"Wilton School District","=""1610011""","Salaries","$57,694,446",3791,2,"$15,219"
"Wilton School District","=""1610011""","Employee Benefits","$15,927,113",3791,2,"$4,201"
"Wilton School District","=""1610011""","Purchased Services","$11,499,296",3791,2,"$3,033"
"Wilton School District","=""1610011""","Tuition","$4,396,424",25,4,"$175,857"
"Wilton School District","=""1610011""","Supplies","$3,291,619",3791,2,"$868"
"Wilton School District","=""1610011""","Property","$782,273",3791,2,"$206"
"Wilton School District","=""1610011""","Other","$123,423",3791,2,"$33"
"Wilton School District","=""1610011""","Total","$93,714,592",3816,1,"$24,558"
"Winchester School District","=""1620011""","Salaries","$8,535,545",603,2,"$14,155"
"Winchester School District","=""1620011""","Employee Benefits","$2,328,835",603,2,"$3,862"
"Winchester School District","=""1620011""","Purchased Services","$3,173,166",603,2,"$5,262"
"Winchester School District","=""1620011""","Tuition","$10,879,409",511,4,"$21,290"
"Winchester School District","=""1620011""","Supplies","$525,429",603,2,"$871"
"Winchester School District","=""1620011""","Property","$241,926",603,2,"$401"
"Winchester School District","=""1620011""","Other","$26,454",603,2,"$44"
"Winchester School District","=""1620011""","Total","$25,710,764",1114,1,"$23,080"
"Windham School District","=""1630011""","Salaries","$45,392,145",3202,2,"$14,176"
"Windham School District","=""1630011""","Employee Benefits","$12,263,740",3202,2,"$3,830"
"Windham School District","=""1630011""","Purchased Services","$10,469,250",3202,2,"$3,270"
"Windham School District","=""1630011""","Tuition","$5,545,232",189,4,"$29,340"
"Windham School District","=""1630011""","Supplies","$3,381,671",3202,2,"$1,056"
"Windham School District","=""1630011""","Property","$2,063,520",3202,2,"$644"
"Windham School District","=""1630011""","Other","$72,549",3202,2,"$23"
"Windham School District","=""1630011""","Total","$79,188,106",3391,1,"$23,352"
"Windsor Locks School District","=""1650011""","Salaries","$23,806,451",1474,2,"$16,151"
"Windsor Locks School District","=""1650011""","Employee Benefits","$3,446,226",1474,2,"$2,338"
"Windsor Locks School District","=""1650011""","Purchased Services","$5,690,441",1474,2,"$3,861"
"Windsor Locks School District","=""1650011""","Tuition","$3,140,461",156,4,"$20,131"
"Windsor Locks School District","=""1650011""","Supplies","$1,839,165",1474,2,"$1,248"
"Windsor Locks School District","=""1650011""","Property","$75,221",1474,2,"$51"
"Windsor Locks School District","=""1650011""","Other","$570,826",1474,2,"$387"
"Windsor Locks School District","=""1650011""","Total","$38,568,791",1630,1,"$23,662"
"Windsor School District","=""1640011""","Salaries","$50,435,900",3305,2,"$15,260"
"Windsor School District","=""1640011""","Employee Benefits","$12,952,840",3305,2,"$3,919"
"Windsor School District","=""1640011""","Purchased Services","$9,803,409",3305,2,"$2,966"
"Windsor School District","=""1640011""","Tuition","$8,500,632",604,4,"$14,074"
"Windsor School District","=""1640011""","Supplies","$4,160,862",3305,2,"$1,259"
"Windsor School District","=""1640011""","Property","$2,729,512",3305,2,"$826"
"Windsor School District","=""1640011""","Other","$99,175",3305,2,"$30"
"Windsor School District","=""1640011""","Total","$88,682,331",3909,1,"$22,687"
"Wolcott School District","=""1660011""","Salaries","$26,038,537",2121,2,"$12,277"
"Wolcott School District","=""1660011""","Employee Benefits","$5,509,121",2121,2,"$2,597"
"Wolcott School District","=""1660011""","Purchased Services","$5,572,244",2121,2,"$2,627"
"Wolcott School District","=""1660011""","Tuition","$2,063,218",150,4,"$13,755"
"Wolcott School District","=""1660011""","Supplies","$1,988,209",2121,2,"$937"
"Wolcott School District","=""1660011""","Property","$675,617",2121,2,"$319"
"Wolcott School District","=""1660011""","Other","$110,537",2121,2,"$52"
"Wolcott School District","=""1660011""","Total","$41,957,484",2271,1,"$18,475"
"Woodbridge School District","=""1670011""","Salaries","$10,705,787",882,2,"$12,138"
"Woodbridge School District","=""1670011""","Employee Benefits","$3,565,745",882,2,"$4,043"
"Woodbridge School District","=""1670011""","Purchased Services","$2,335,924",882,2,"$2,648"
"Woodbridge School District","=""1670011""","Supplies","$651,772",882,2,"$739"
"Woodbridge School District","=""1670011""","Property","$377,245",882,2,"$428"
"Woodbridge School District","=""1670011""","Other � Includes Tuition","$354,897",887,1,"$400"
"Woodbridge School District","=""1670011""","Total","$17,991,369",887,1,"$20,283"
"Woodstock School District","=""1690011""","Salaries","$8,138,731",770,2,"$10,570"
"Woodstock School District","=""1690011""","Employee Benefits","$2,615,093",770,2,"$3,396"
"Woodstock School District","=""1690011""","Purchased Services","$2,315,306",770,2,"$3,007"
"Woodstock School District","=""1690011""","Tuition","$9,157,427",392,4,"$23,361"
"Woodstock School District","=""1690011""","Supplies","$512,563",770,2,"$666"
"Woodstock School District","=""1690011""","Property","$272,528",770,2,"$354"
"Woodstock School District","=""1690011""","Other","$16,572",770,2,"$22"
"Woodstock School District","=""1690011""","Total","$23,028,220",1162,1,"$19,818"

