"Special Education Expenditures, 2023-24"
"All Districts"

"District","District Code","Description","Amount"
"Regional School District 10","=""2100012""","Equipment","$24,761"
"Regional School District 10","=""2100012""","All Other Expenditures","$2,585"
"Regional School District 10","=""2100012""","Total","$11,482,748"
"Regional School District 11","=""2110012""","Teacher Salaries","$245,372"
"Regional School District 11","=""2110012""","Instructional Aide Salaries","$147,446"
"Regional School District 11","=""2110012""","Other Salaries","$0"
"Regional School District 11","=""2110012""","Employee Benefits","$101,178"
"Regional School District 11","=""2110012""","Purchased Services Other Than Transportation","$208,889"
"Regional School District 11","=""2110012""","Special Education Tuition","$870,870"
"Regional School District 11","=""2110012""","Supplies","$6,101"
"Regional School District 11","=""2110012""","Property Services","$0"
"Regional School District 11","=""2110012""","Purchased Services For Transportation","$227,856"
"Regional School District 11","=""2110012""","Equipment","$1,021"
"Regional School District 11","=""2110012""","All Other Expenditures","$31,284"
"Regional School District 11","=""2110012""","Total","$1,840,017"
"Regional School District 12","=""2120012""","Teacher Salaries","$1,958,747"
"Regional School District 12","=""2120012""","Instructional Aide Salaries","$658,192"
"Regional School District 12","=""2120012""","Other Salaries","$466,210"
"Regional School District 12","=""2120012""","Employee Benefits","$720,555"
"Regional School District 12","=""2120012""","Purchased Services Other Than Transportation","$483,060"
"Regional School District 12","=""2120012""","Special Education Tuition","$261,660"
"Regional School District 12","=""2120012""","Supplies","$19,899"
"Regional School District 12","=""2120012""","Property Services","$0"
"Regional School District 12","=""2120012""","Purchased Services For Transportation","$141,757"
"Regional School District 12","=""2120012""","Equipment","$17,276"
"Regional School District 12","=""2120012""","All Other Expenditures","$423"
"Regional School District 12","=""2120012""","Total","$4,727,779"
"Regional School District 13","=""2130012""","Teacher Salaries","$2,603,827"
"Regional School District 13","=""2130012""","Instructional Aide Salaries","$1,380,693"
"Regional School District 13","=""2130012""","Other Salaries","$1,346,495"
"Regional School District 13","=""2130012""","Employee Benefits","$1,606,415"
"Regional School District 13","=""2130012""","Purchased Services Other Than Transportation","$270,771"
"Regional School District 13","=""2130012""","Special Education Tuition","$1,317,118"
"Regional School District 13","=""2130012""","Supplies","$76,215"
"Regional School District 13","=""2130012""","Property Services","$10,640"
"Regional School District 13","=""2130012""","Purchased Services For Transportation","$748,353"
"Regional School District 13","=""2130012""","Equipment","$46,847"
"Regional School District 13","=""2130012""","All Other Expenditures","$2,394"
"Regional School District 13","=""2130012""","Total","$9,409,767"
"Regional School District 14","=""2140012""","Teacher Salaries","$3,775,306"
"Regional School District 14","=""2140012""","Instructional Aide Salaries","$1,677,752"
"Regional School District 14","=""2140012""","Other Salaries","$378,556"
"Regional School District 14","=""2140012""","Employee Benefits","$1,358,415"
"Regional School District 14","=""2140012""","Purchased Services Other Than Transportation","$333,600"
"Regional School District 14","=""2140012""","Special Education Tuition","$1,243,150"
"Regional School District 14","=""2140012""","Supplies","$41,710"
"Regional School District 14","=""2140012""","Property Services","$0"
"Regional School District 14","=""2140012""","Purchased Services For Transportation","$781,421"
"Regional School District 14","=""2140012""","Equipment","$6,223"
"Regional School District 14","=""2140012""","All Other Expenditures","$0"
"Regional School District 14","=""2140012""","Total","$9,596,133"
"Regional School District 15","=""2150012""","Teacher Salaries","$6,854,058"
"Regional School District 15","=""2150012""","Instructional Aide Salaries","$3,720,292"
"Regional School District 15","=""2150012""","Other Salaries","$1,530,531"
"Regional School District 15","=""2150012""","Employee Benefits","$2,623,110"
"Regional School District 15","=""2150012""","Purchased Services Other Than Transportation","$913,469"
"Regional School District 15","=""2150012""","Special Education Tuition","$5,993,376"
"Regional School District 15","=""2150012""","Supplies","$109,092"
"Regional School District 15","=""2150012""","Property Services","$44,720"
"Regional School District 15","=""2150012""","Purchased Services For Transportation","$2,792,102"
"Regional School District 15","=""2150012""","Equipment","$27,658"
"Regional School District 15","=""2150012""","All Other Expenditures","$3,419"
"Regional School District 15","=""2150012""","Total","$24,611,827"
"Regional School District 16","=""2160012""","Teacher Salaries","$2,358,770"
"Regional School District 16","=""2160012""","Instructional Aide Salaries","$1,605,897"
"Regional School District 16","=""2160012""","Other Salaries","$352,182"
"Regional School District 16","=""2160012""","Employee Benefits","$1,211,435"
"Regional School District 16","=""2160012""","Purchased Services Other Than Transportation","$568,179"
"Regional School District 16","=""2160012""","Special Education Tuition","$1,911,546"
"Regional School District 16","=""2160012""","Supplies","$64,463"
"Regional School District 16","=""2160012""","Property Services","$0"
"Regional School District 16","=""2160012""","Purchased Services For Transportation","$1,339,112"
"Regional School District 16","=""2160012""","Equipment","$0"
"Regional School District 16","=""2160012""","All Other Expenditures","$500"
"Regional School District 16","=""2160012""","Total","$9,412,083"
"Regional School District 17","=""2170012""","Teacher Salaries","$2,867,549"
"Regional School District 17","=""2170012""","Instructional Aide Salaries","$1,294,974"
"Regional School District 17","=""2170012""","Other Salaries","$356,823"
"Regional School District 17","=""2170012""","Employee Benefits","$3,014,754"
"Regional School District 17","=""2170012""","Purchased Services Other Than Transportation","$114,624"
"Regional School District 17","=""2170012""","Special Education Tuition","$2,645,229"
"Regional School District 17","=""2170012""","Supplies","$74,791"
"Regional School District 17","=""2170012""","Property Services","$0"
"Regional School District 17","=""2170012""","Purchased Services For Transportation","$1,036,898"
"Regional School District 17","=""2170012""","Equipment","$2,650"
"Regional School District 17","=""2170012""","All Other Expenditures","$668,258"
"Regional School District 17","=""2170012""","Total","$12,076,550"
"Regional School District 18","=""2180012""","Teacher Salaries","$3,093,492"
"Regional School District 18","=""2180012""","Instructional Aide Salaries","$1,473,537"
"Regional School District 18","=""2180012""","Other Salaries","$822,879"
"Regional School District 18","=""2180012""","Employee Benefits","$853,606"
"Regional School District 18","=""2180012""","Purchased Services Other Than Transportation","$318,926"
"Regional School District 18","=""2180012""","Special Education Tuition","$255,702"
"Regional School District 18","=""2180012""","Supplies","$54,031"
"Regional School District 18","=""2180012""","Property Services","$0"
"Regional School District 18","=""2180012""","Purchased Services For Transportation","$283,853"
"Regional School District 18","=""2180012""","Equipment","$25,736"
"Regional School District 18","=""2180012""","All Other Expenditures","$705"
"Regional School District 18","=""2180012""","Total","$7,182,467"
"Regional School District 19","=""2190012""","Teacher Salaries","$1,515,914"
"Regional School District 19","=""2190012""","Instructional Aide Salaries","$28,470"
"Regional School District 19","=""2190012""","Other Salaries","$507,906"
"Regional School District 19","=""2190012""","Employee Benefits","$393,999"
"Regional School District 19","=""2190012""","Purchased Services Other Than Transportation","$943,382"
"Regional School District 19","=""2190012""","Special Education Tuition","$1,392,368"
"Regional School District 19","=""2190012""","Supplies","$31,319"
"Regional School District 19","=""2190012""","Property Services","$71,409"
"Regional School District 19","=""2190012""","Purchased Services For Transportation","$733,465"
"Regional School District 19","=""2190012""","Equipment","$7,048"
"Regional School District 19","=""2190012""","All Other Expenditures","$4,505"
"Regional School District 19","=""2190012""","Total","$5,629,785"
"Ridgefield School District","=""1180011""","Teacher Salaries","$8,188,013"
"Ridgefield School District","=""1180011""","Instructional Aide Salaries","$2,888,291"
"Ridgefield School District","=""1180011""","Other Salaries","$775,560"
"Ridgefield School District","=""1180011""","Employee Benefits","$3,354,180"
"Ridgefield School District","=""1180011""","Purchased Services Other Than Transportation","$1,484,677"
