"Special Education Expenditures, 2022-23"
"All Districts"

"District","District Code","Description","Amount"
"Regional School District 10","=""2100012""","All Other Expenditures","$2,335"
"Regional School District 10","=""2100012""","Total","$11,546,746"
"Regional School District 11","=""2110012""","Teacher Salaries","$204,200"
"Regional School District 11","=""2110012""","Instructional Aide Salaries","$141,652"
"Regional School District 11","=""2110012""","Other Salaries","$0"
"Regional School District 11","=""2110012""","Employee Benefits","$87,504"
"Regional School District 11","=""2110012""","Purchased Services Other Than Transportation","$175,905"
"Regional School District 11","=""2110012""","Special Education Tuition","$1,028,991"
"Regional School District 11","=""2110012""","Supplies","$4,844"
"Regional School District 11","=""2110012""","Property Services","$0"
"Regional School District 11","=""2110012""","Purchased Services For Transportation","$333,296"
"Regional School District 11","=""2110012""","Equipment","$390"
"Regional School District 11","=""2110012""","All Other Expenditures","$-588"
"Regional School District 11","=""2110012""","Total","$1,976,194"
"Regional School District 12","=""2120012""","Teacher Salaries","$1,848,645"
"Regional School District 12","=""2120012""","Instructional Aide Salaries","$556,006"
"Regional School District 12","=""2120012""","Other Salaries","$484,960"
"Regional School District 12","=""2120012""","Employee Benefits","$626,572"
"Regional School District 12","=""2120012""","Purchased Services Other Than Transportation","$482,516"
"Regional School District 12","=""2120012""","Special Education Tuition","$170,154"
"Regional School District 12","=""2120012""","Supplies","$41,146"
"Regional School District 12","=""2120012""","Property Services","$0"
"Regional School District 12","=""2120012""","Purchased Services For Transportation","$172,927"
"Regional School District 12","=""2120012""","Equipment","$18,038"
"Regional School District 12","=""2120012""","All Other Expenditures","$250"
"Regional School District 12","=""2120012""","Total","$4,401,214"
"Regional School District 13","=""2130012""","Teacher Salaries","$2,483,275"
"Regional School District 13","=""2130012""","Instructional Aide Salaries","$1,423,689"
"Regional School District 13","=""2130012""","Other Salaries","$1,368,887"
"Regional School District 13","=""2130012""","Employee Benefits","$1,550,255"
"Regional School District 13","=""2130012""","Purchased Services Other Than Transportation","$276,766"
"Regional School District 13","=""2130012""","Special Education Tuition","$1,171,715"
"Regional School District 13","=""2130012""","Supplies","$76,075"
"Regional School District 13","=""2130012""","Property Services","$30,425"
"Regional School District 13","=""2130012""","Purchased Services For Transportation","$609,822"
"Regional School District 13","=""2130012""","Equipment","$44,882"
"Regional School District 13","=""2130012""","All Other Expenditures","$2,766"
"Regional School District 13","=""2130012""","Total","$9,038,556"
"Regional School District 14","=""2140012""","Teacher Salaries","$3,832,056"
"Regional School District 14","=""2140012""","Instructional Aide Salaries","$1,564,619"
"Regional School District 14","=""2140012""","Other Salaries","$433,687"
"Regional School District 14","=""2140012""","Employee Benefits","$1,205,129"
"Regional School District 14","=""2140012""","Purchased Services Other Than Transportation","$255,625"
"Regional School District 14","=""2140012""","Special Education Tuition","$966,922"
"Regional School District 14","=""2140012""","Supplies","$28,263"
"Regional School District 14","=""2140012""","Property Services","$1,595"
"Regional School District 14","=""2140012""","Purchased Services For Transportation","$715,962"
"Regional School District 14","=""2140012""","Equipment","$6,576"
"Regional School District 14","=""2140012""","All Other Expenditures","$0"
"Regional School District 14","=""2140012""","Total","$9,010,435"
"Regional School District 15","=""2150012""","Teacher Salaries","$9,425,259"
"Regional School District 15","=""2150012""","Instructional Aide Salaries","$3,374,969"
"Regional School District 15","=""2150012""","Other Salaries","$1,360,694"
"Regional School District 15","=""2150012""","Employee Benefits","$2,723,478"
"Regional School District 15","=""2150012""","Purchased Services Other Than Transportation","$1,317,531"
"Regional School District 15","=""2150012""","Special Education Tuition","$5,562,157"
"Regional School District 15","=""2150012""","Supplies","$79,554"
"Regional School District 15","=""2150012""","Property Services","$60,203"
"Regional School District 15","=""2150012""","Purchased Services For Transportation","$2,563,617"
"Regional School District 15","=""2150012""","Equipment","$18,461"
"Regional School District 15","=""2150012""","All Other Expenditures","$530"
"Regional School District 15","=""2150012""","Total","$26,486,453"
"Regional School District 16","=""2160012""","Teacher Salaries","$2,234,813"
"Regional School District 16","=""2160012""","Instructional Aide Salaries","$1,192,863"
"Regional School District 16","=""2160012""","Other Salaries","$563,142"
"Regional School District 16","=""2160012""","Employee Benefits","$1,035,940"
"Regional School District 16","=""2160012""","Purchased Services Other Than Transportation","$761,628"
"Regional School District 16","=""2160012""","Special Education Tuition","$1,906,488"
"Regional School District 16","=""2160012""","Supplies","$66,916"
"Regional School District 16","=""2160012""","Property Services","$0"
"Regional School District 16","=""2160012""","Purchased Services For Transportation","$1,182,936"
"Regional School District 16","=""2160012""","Equipment","$0"
"Regional School District 16","=""2160012""","All Other Expenditures","$630"
"Regional School District 16","=""2160012""","Total","$8,945,356"
"Regional School District 17","=""2170012""","Teacher Salaries","$2,910,060"
"Regional School District 17","=""2170012""","Instructional Aide Salaries","$1,470,121"
"Regional School District 17","=""2170012""","Other Salaries","$237,268"
"Regional School District 17","=""2170012""","Employee Benefits","$1,322,337"
"Regional School District 17","=""2170012""","Purchased Services Other Than Transportation","$808,473"
"Regional School District 17","=""2170012""","Special Education Tuition","$2,499,958"
"Regional School District 17","=""2170012""","Supplies","$24,449"
"Regional School District 17","=""2170012""","Property Services","$0"
"Regional School District 17","=""2170012""","Purchased Services For Transportation","$871,326"
"Regional School District 17","=""2170012""","Equipment","$6,397"
"Regional School District 17","=""2170012""","All Other Expenditures","$2,070"
"Regional School District 17","=""2170012""","Total","$10,152,458"
"Regional School District 18","=""2180012""","Teacher Salaries","$3,017,499"
"Regional School District 18","=""2180012""","Instructional Aide Salaries","$1,536,486"
"Regional School District 18","=""2180012""","Other Salaries","$789,197"
"Regional School District 18","=""2180012""","Employee Benefits","$905,786"
"Regional School District 18","=""2180012""","Purchased Services Other Than Transportation","$207,791"
"Regional School District 18","=""2180012""","Special Education Tuition","$289,038"
"Regional School District 18","=""2180012""","Supplies","$51,334"
"Regional School District 18","=""2180012""","Property Services","$0"
"Regional School District 18","=""2180012""","Purchased Services For Transportation","$298,986"
"Regional School District 18","=""2180012""","Equipment","$49,151"
"Regional School District 18","=""2180012""","All Other Expenditures","$695"
"Regional School District 18","=""2180012""","Total","$7,145,964"
"Regional School District 19","=""2190012""","Teacher Salaries","$1,210,868"
"Regional School District 19","=""2190012""","Instructional Aide Salaries","$88,418"
"Regional School District 19","=""2190012""","Other Salaries","$536,737"
"Regional School District 19","=""2190012""","Employee Benefits","$340,621"
"Regional School District 19","=""2190012""","Purchased Services Other Than Transportation","$795,866"
"Regional School District 19","=""2190012""","Special Education Tuition","$1,336,180"
"Regional School District 19","=""2190012""","Supplies","$29,101"
"Regional School District 19","=""2190012""","Property Services","$155"
"Regional School District 19","=""2190012""","Purchased Services For Transportation","$708,444"
"Regional School District 19","=""2190012""","Equipment","$2,857"
"Regional School District 19","=""2190012""","All Other Expenditures","$17,868"
"Regional School District 19","=""2190012""","Total","$5,067,115"
"Ridgefield School District","=""1180011""","Teacher Salaries","$7,595,040"
"Ridgefield School District","=""1180011""","Instructional Aide Salaries","$2,718,152"
"Ridgefield School District","=""1180011""","Other Salaries","$658,370"
"Ridgefield School District","=""1180011""","Employee Benefits","$3,243,791"
"Ridgefield School District","=""1180011""","Purchased Services Other Than Transportation","$1,036,685"
"Ridgefield School District","=""1180011""","Special Education Tuition","$6,683,685"
"Ridgefield School District","=""1180011""","Supplies","$82,600"
