"Special Education Expenditures, 2024-25"
"All Districts"

"District","District Code","Description","Amount"
"Cornwall School District","=""0310011""","Instructional Aide Salaries","$19,946"
"Cornwall School District","=""0310011""","Other Salaries","$74,301"
"Cornwall School District","=""0310011""","Employee Benefits","$126,272"
"Cornwall School District","=""0310011""","Purchased Services Other Than Transportation","$35,024"
"Cornwall School District","=""0310011""","Special Education Tuition","$1,574"
"Cornwall School District","=""0310011""","Supplies","$2,684"
"Cornwall School District","=""0310011""","Property Services","$0"
"Cornwall School District","=""0310011""","Purchased Services For Transportation","$37,270"
"Cornwall School District","=""0310011""","Equipment","$2,067"
"Cornwall School District","=""0310011""","All Other Expenditures","$9,841"
"Cornwall School District","=""0310011""","Total","$564,272"
"Coventry School District","=""0320011""","Teacher Salaries","$1,936,285"
"Coventry School District","=""0320011""","Instructional Aide Salaries","$960,223"
"Coventry School District","=""0320011""","Other Salaries","$1,721,710"
"Coventry School District","=""0320011""","Employee Benefits","$1,216,252"
"Coventry School District","=""0320011""","Purchased Services Other Than Transportation","$202,270"
"Coventry School District","=""0320011""","Special Education Tuition","$1,000,275"
"Coventry School District","=""0320011""","Supplies","$19,960"
"Coventry School District","=""0320011""","Property Services","$0"
"Coventry School District","=""0320011""","Purchased Services For Transportation","$449,300"
"Coventry School District","=""0320011""","Equipment","$14,773"
"Coventry School District","=""0320011""","All Other Expenditures","$1,937"
"Coventry School District","=""0320011""","Total","$7,522,986"
"Cromwell School District","=""0330011""","Teacher Salaries","$2,463,502"
"Cromwell School District","=""0330011""","Instructional Aide Salaries","$1,600,718"
"Cromwell School District","=""0330011""","Other Salaries","$348,837"
"Cromwell School District","=""0330011""","Employee Benefits","$1,113,632"
"Cromwell School District","=""0330011""","Purchased Services Other Than Transportation","$1,078,470"
"Cromwell School District","=""0330011""","Special Education Tuition","$4,853,300"
"Cromwell School District","=""0330011""","Supplies","$45,662"
"Cromwell School District","=""0330011""","Property Services","$0"
"Cromwell School District","=""0330011""","Purchased Services For Transportation","$1,505,800"
"Cromwell School District","=""0330011""","Equipment","$184"
"Cromwell School District","=""0330011""","All Other Expenditures","$575"
"Cromwell School District","=""0330011""","Total","$13,010,680"
"Danbury School District","=""0340011""","Teacher Salaries","$11,105,754"
"Danbury School District","=""0340011""","Instructional Aide Salaries","$3,331,249"
"Danbury School District","=""0340011""","Other Salaries","$2,745,931"
"Danbury School District","=""0340011""","Employee Benefits","$4,333,937"
"Danbury School District","=""0340011""","Purchased Services Other Than Transportation","$5,349,212"
"Danbury School District","=""0340011""","Special Education Tuition","$5,704,073"
"Danbury School District","=""0340011""","Supplies","$334,905"
"Danbury School District","=""0340011""","Property Services","$50,000"
"Danbury School District","=""0340011""","Purchased Services For Transportation","$6,385,600"
"Danbury School District","=""0340011""","Equipment","$79,559"
"Danbury School District","=""0340011""","All Other Expenditures","$0"
"Danbury School District","=""0340011""","Total","$39,420,220"
"Darien School District","=""0350011""","Teacher Salaries","$7,794,344"
"Darien School District","=""0350011""","Instructional Aide Salaries","$5,580,903"
"Darien School District","=""0350011""","Other Salaries","$8,586,840"
"Darien School District","=""0350011""","Employee Benefits","$5,857,690"
"Darien School District","=""0350011""","Purchased Services Other Than Transportation","$3,970,640"
"Darien School District","=""0350011""","Special Education Tuition","$7,751,547"
"Darien School District","=""0350011""","Supplies","$307,715"
"Darien School District","=""0350011""","Property Services","$6,300"
"Darien School District","=""0350011""","Purchased Services For Transportation","$225,032"
"Darien School District","=""0350011""","Equipment","$248,967"
"Darien School District","=""0350011""","All Other Expenditures","$0"
"Darien School District","=""0350011""","Total","$40,329,977"
"Deep River School District","=""0360011""","Teacher Salaries","$390,511"
"Deep River School District","=""0360011""","Instructional Aide Salaries","$208,601"
"Deep River School District","=""0360011""","Other Salaries","$55,328"
"Deep River School District","=""0360011""","Employee Benefits","$201,958"
"Deep River School District","=""0360011""","Purchased Services Other Than Transportation","$5,656"
"Deep River School District","=""0360011""","Special Education Tuition","$101,241"
"Deep River School District","=""0360011""","Supplies","$28,076"
"Deep River School District","=""0360011""","Property Services","$209"
"Deep River School District","=""0360011""","Purchased Services For Transportation","$116,655"
"Deep River School District","=""0360011""","Equipment","$290"
"Deep River School District","=""0360011""","All Other Expenditures","$0"
"Deep River School District","=""0360011""","Total","$1,108,524"
"Derby School District","=""0370011""","Teacher Salaries","$1,370,273"
"Derby School District","=""0370011""","Instructional Aide Salaries","$866,319"
"Derby School District","=""0370011""","Other Salaries","$687,323"
"Derby School District","=""0370011""","Employee Benefits","$1,021,882"
"Derby School District","=""0370011""","Purchased Services Other Than Transportation","$227,165"
"Derby School District","=""0370011""","Special Education Tuition","$3,003,963"
"Derby School District","=""0370011""","Supplies","$57,413"
"Derby School District","=""0370011""","Property Services","$0"
"Derby School District","=""0370011""","Purchased Services For Transportation","$926,468"
"Derby School District","=""0370011""","Equipment","$0"
"Derby School District","=""0370011""","All Other Expenditures","$654"
"Derby School District","=""0370011""","Total","$8,161,460"
"East Granby School District","=""0400011""","Teacher Salaries","$1,385,635"
"East Granby School District","=""0400011""","Instructional Aide Salaries","$1,233,255"
"East Granby School District","=""0400011""","Other Salaries","$389,668"
"East Granby School District","=""0400011""","Employee Benefits","$554,942"
"East Granby School District","=""0400011""","Purchased Services Other Than Transportation","$536,896"
"East Granby School District","=""0400011""","Special Education Tuition","$1,347,891"
"East Granby School District","=""0400011""","Supplies","$62,646"
"East Granby School District","=""0400011""","Property Services","$1,913"
"East Granby School District","=""0400011""","Purchased Services For Transportation","$602,265"
"East Granby School District","=""0400011""","Equipment","$818"
"East Granby School District","=""0400011""","All Other Expenditures","$20,765"
"East Granby School District","=""0400011""","Total","$6,136,694"
"East Haddam School District","=""0410011""","Teacher Salaries","$1,928,086"
"East Haddam School District","=""0410011""","Instructional Aide Salaries","$820,526"
"East Haddam School District","=""0410011""","Other Salaries","$214,116"
"East Haddam School District","=""0410011""","Employee Benefits","$575,263"
"East Haddam School District","=""0410011""","Purchased Services Other Than Transportation","$437,438"
"East Haddam School District","=""0410011""","Special Education Tuition","$1,597,298"
"East Haddam School District","=""0410011""","Supplies","$112,973"
"East Haddam School District","=""0410011""","Property Services","$28,622"
"East Haddam School District","=""0410011""","Purchased Services For Transportation","$513,938"
"East Haddam School District","=""0410011""","Equipment","$468"
"East Haddam School District","=""0410011""","All Other Expenditures","$250"
"East Haddam School District","=""0410011""","Total","$6,228,979"
"East Hampton School District","=""0420011""","Teacher Salaries","$3,951,494"
"East Hampton School District","=""0420011""","Instructional Aide Salaries","$2,842,765"
"East Hampton School District","=""0420011""","Other Salaries","$293,932"
"East Hampton School District","=""0420011""","Employee Benefits","$2,088,588"
"East Hampton School District","=""0420011""","Purchased Services Other Than Transportation","$926,113"
"East Hampton School District","=""0420011""","Special Education Tuition","$1,614,824"
"East Hampton School District","=""0420011""","Supplies","$138,124"
"East Hampton School District","=""0420011""","Property Services","$31,373"
"East Hampton School District","=""0420011""","Purchased Services For Transportation","$858,662"
"East Hampton School District","=""0420011""","Equipment","$0"
"East Hampton School District","=""0420011""","All Other Expenditures","$700"
"East Hampton School District","=""0420011""","Total","$12,746,575"
"East Hartford School District","=""0430011""","Teacher Salaries","$13,602,899"
"East Hartford School District","=""0430011""","Instructional Aide Salaries","$3,365,384"
"East Hartford School District","=""0430011""","Other Salaries","$6,522,880"
"East Hartford School District","=""0430011""","Employee Benefits","$3,780,003"
"East Hartford School District","=""0430011""","Purchased Services Other Than Transportation","$1,105,741"
"East Hartford School District","=""0430011""","Special Education Tuition","$9,012,813"
"East Hartford School District","=""0430011""","Supplies","$423,815"
"East Hartford School District","=""0430011""","Property Services","$8,548"
"East Hartford School District","=""0430011""","Purchased Services For Transportation","$4,249,502"
"East Hartford School District","=""0430011""","Equipment","$19,408"
