"Special Education Expenditures, 2017-18"
"All Districts"

"District","District Code","Description","Amount"
"Cornwall School District","=""0310011""","Employee Benefits","$73,840"
"Cornwall School District","=""0310011""","Purchased Services Other Than Transportation","$4,412"
"Cornwall School District","=""0310011""","Special Education Tuition","$3,363"
"Cornwall School District","=""0310011""","Supplies","$1,121"
"Cornwall School District","=""0310011""","Property Services","$0"
"Cornwall School District","=""0310011""","Purchased Services For Transportation","$30,226"
"Cornwall School District","=""0310011""","Equipment","$1,296"
"Cornwall School District","=""0310011""","All Other Expenditures","$39,203"
"Cornwall School District","=""0310011""","Total","$402,709"
"Coventry School District","=""0320011""","Teacher Salaries","$1,926,999"
"Coventry School District","=""0320011""","Instructional Aide Salaries","$867,405"
"Coventry School District","=""0320011""","Other Salaries","$1,375,057"
"Coventry School District","=""0320011""","Employee Benefits","$638,379"
"Coventry School District","=""0320011""","Purchased Services Other Than Transportation","$193,514"
"Coventry School District","=""0320011""","Special Education Tuition","$1,257,432"
"Coventry School District","=""0320011""","Supplies","$29,225"
"Coventry School District","=""0320011""","Property Services","$23,384"
"Coventry School District","=""0320011""","Purchased Services For Transportation","$705,427"
"Coventry School District","=""0320011""","Equipment","$4,088"
"Coventry School District","=""0320011""","All Other Expenditures","$5,651"
"Coventry School District","=""0320011""","Total","$7,026,561"
"Cromwell School District","=""0330011""","Teacher Salaries","$2,149,756"
"Cromwell School District","=""0330011""","Instructional Aide Salaries","$1,042,641"
"Cromwell School District","=""0330011""","Other Salaries","$149,898"
"Cromwell School District","=""0330011""","Employee Benefits","$784,328"
"Cromwell School District","=""0330011""","Purchased Services Other Than Transportation","$349,261"
"Cromwell School District","=""0330011""","Special Education Tuition","$2,007,541"
"Cromwell School District","=""0330011""","Supplies","$45,887"
"Cromwell School District","=""0330011""","Property Services","$117"
"Cromwell School District","=""0330011""","Purchased Services For Transportation","$297,943"
"Cromwell School District","=""0330011""","Equipment","$2,265"
"Cromwell School District","=""0330011""","All Other Expenditures","$700"
"Cromwell School District","=""0330011""","Total","$6,830,337"
"Danbury School District","=""0340011""","Teacher Salaries","$13,208,829"
"Danbury School District","=""0340011""","Instructional Aide Salaries","$4,562,189"
"Danbury School District","=""0340011""","Other Salaries","$1,776,913"
"Danbury School District","=""0340011""","Employee Benefits","$3,309,752"
"Danbury School District","=""0340011""","Purchased Services Other Than Transportation","$423,072"
"Danbury School District","=""0340011""","Special Education Tuition","$3,262,610"
"Danbury School District","=""0340011""","Supplies","$185,415"
"Danbury School District","=""0340011""","Property Services","$48,831"
"Danbury School District","=""0340011""","Purchased Services For Transportation","$3,275,185"
"Danbury School District","=""0340011""","Equipment","$45,843"
"Danbury School District","=""0340011""","All Other Expenditures","$0"
"Danbury School District","=""0340011""","Total","$30,098,639"
"Darien School District","=""0350011""","Teacher Salaries","$6,074,709"
"Darien School District","=""0350011""","Instructional Aide Salaries","$3,338,553"
"Darien School District","=""0350011""","Other Salaries","$6,873,929"
"Darien School District","=""0350011""","Employee Benefits","$3,987,531"
"Darien School District","=""0350011""","Purchased Services Other Than Transportation","$3,768,936"
"Darien School District","=""0350011""","Special Education Tuition","$6,669,302"
"Darien School District","=""0350011""","Supplies","$270,150"
"Darien School District","=""0350011""","Property Services","$0"
"Darien School District","=""0350011""","Purchased Services For Transportation","$1,144,132"
"Darien School District","=""0350011""","Equipment","$42,125"
"Darien School District","=""0350011""","All Other Expenditures","$0"
"Darien School District","=""0350011""","Total","$32,169,368"
"Deep River School District","=""0360011""","Teacher Salaries","$49,224"
"Deep River School District","=""0360011""","Instructional Aide Salaries","$197,103"
"Deep River School District","=""0360011""","Other Salaries","$9,948"
"Deep River School District","=""0360011""","Employee Benefits","$17,337"
"Deep River School District","=""0360011""","Purchased Services Other Than Transportation","$33,924"
"Deep River School District","=""0360011""","Special Education Tuition","$85,009"
"Deep River School District","=""0360011""","Supplies","$5,475"
"Deep River School District","=""0360011""","Property Services","$0"
"Deep River School District","=""0360011""","Purchased Services For Transportation","$39,816"
"Deep River School District","=""0360011""","Equipment","$0"
"Deep River School District","=""0360011""","All Other Expenditures","$0"
"Deep River School District","=""0360011""","Total","$437,836"
"Derby School District","=""0370011""","Teacher Salaries","$1,045,663"
"Derby School District","=""0370011""","Instructional Aide Salaries","$896,065"
"Derby School District","=""0370011""","Other Salaries","$426,390"
"Derby School District","=""0370011""","Employee Benefits","$653,045"
"Derby School District","=""0370011""","Purchased Services Other Than Transportation","$284,619"
"Derby School District","=""0370011""","Special Education Tuition","$2,249,716"
"Derby School District","=""0370011""","Supplies","$11,840"
"Derby School District","=""0370011""","Property Services","$170"
"Derby School District","=""0370011""","Purchased Services For Transportation","$516,055"
"Derby School District","=""0370011""","Equipment","$3,208"
"Derby School District","=""0370011""","All Other Expenditures","$1,079"
"Derby School District","=""0370011""","Total","$6,087,851"
"East Granby School District","=""0400011""","Teacher Salaries","$1,095,533"
"East Granby School District","=""0400011""","Instructional Aide Salaries","$465,866"
"East Granby School District","=""0400011""","Other Salaries","$118,645"
"East Granby School District","=""0400011""","Employee Benefits","$466,606"
"East Granby School District","=""0400011""","Purchased Services Other Than Transportation","$189,535"
"East Granby School District","=""0400011""","Special Education Tuition","$1,249,368"
"East Granby School District","=""0400011""","Supplies","$22,253"
"East Granby School District","=""0400011""","Property Services","$0"
"East Granby School District","=""0400011""","Purchased Services For Transportation","$262,727"
"East Granby School District","=""0400011""","Equipment","$13,953"
"East Granby School District","=""0400011""","All Other Expenditures","$14,818"
"East Granby School District","=""0400011""","Total","$3,899,304"
"East Haddam School District","=""0410011""","Teacher Salaries","$1,579,414"
"East Haddam School District","=""0410011""","Instructional Aide Salaries","$654,210"
"East Haddam School District","=""0410011""","Other Salaries","$184,745"
"East Haddam School District","=""0410011""","Employee Benefits","$671,428"
"East Haddam School District","=""0410011""","Purchased Services Other Than Transportation","$205,434"
"East Haddam School District","=""0410011""","Special Education Tuition","$832,610"
"East Haddam School District","=""0410011""","Supplies","$61,451"
"East Haddam School District","=""0410011""","Property Services","$0"
"East Haddam School District","=""0410011""","Purchased Services For Transportation","$342,297"
"East Haddam School District","=""0410011""","Equipment","$6,400"
"East Haddam School District","=""0410011""","All Other Expenditures","$4,004"
"East Haddam School District","=""0410011""","Total","$4,541,993"
"East Hampton School District","=""0420011""","Teacher Salaries","$2,895,699"
"East Hampton School District","=""0420011""","Instructional Aide Salaries","$1,326,615"
"East Hampton School District","=""0420011""","Other Salaries","$305,399"
"East Hampton School District","=""0420011""","Employee Benefits","$1,091,768"
"East Hampton School District","=""0420011""","Purchased Services Other Than Transportation","$869,671"
"East Hampton School District","=""0420011""","Special Education Tuition","$1,234,075"
"East Hampton School District","=""0420011""","Supplies","$60,496"
"East Hampton School District","=""0420011""","Property Services","$300"
"East Hampton School District","=""0420011""","Purchased Services For Transportation","$510,231"
"East Hampton School District","=""0420011""","Equipment","$0"
"East Hampton School District","=""0420011""","All Other Expenditures","$450"
"East Hampton School District","=""0420011""","Total","$8,294,704"
"East Hartford School District","=""0430011""","Teacher Salaries","$9,693,834"
"East Hartford School District","=""0430011""","Instructional Aide Salaries","$2,491,990"
"East Hartford School District","=""0430011""","Other Salaries","$3,722,326"
"East Hartford School District","=""0430011""","Employee Benefits","$2,395,583"
"East Hartford School District","=""0430011""","Purchased Services Other Than Transportation","$191,666"
"East Hartford School District","=""0430011""","Special Education Tuition","$4,061,635"
"East Hartford School District","=""0430011""","Supplies","$149,806"
"East Hartford School District","=""0430011""","Property Services","$25,994"
"East Hartford School District","=""0430011""","Purchased Services For Transportation","$2,270,017"
"East Hartford School District","=""0430011""","Equipment","$59,084"
"East Hartford School District","=""0430011""","All Other Expenditures","$889"
"East Hartford School District","=""0430011""","Total","$25,062,822"
