"Special Education Expenditures, 2018-19"
"All Districts"

"District","District Code","Description","Amount"
"Cornwall School District","=""0310011""","Purchased Services Other Than Transportation","$37,217"
"Cornwall School District","=""0310011""","Special Education Tuition","$0"
"Cornwall School District","=""0310011""","Supplies","$1,485"
"Cornwall School District","=""0310011""","Property Services","$0"
"Cornwall School District","=""0310011""","Purchased Services For Transportation","$22,347"
"Cornwall School District","=""0310011""","Equipment","$1,419"
"Cornwall School District","=""0310011""","All Other Expenditures","$0"
"Cornwall School District","=""0310011""","Total","$340,788"
"Coventry School District","=""0320011""","Teacher Salaries","$1,976,472"
"Coventry School District","=""0320011""","Instructional Aide Salaries","$846,024"
"Coventry School District","=""0320011""","Other Salaries","$1,244,784"
"Coventry School District","=""0320011""","Employee Benefits","$631,342"
"Coventry School District","=""0320011""","Purchased Services Other Than Transportation","$299,334"
"Coventry School District","=""0320011""","Special Education Tuition","$1,222,267"
"Coventry School District","=""0320011""","Supplies","$48,950"
"Coventry School District","=""0320011""","Property Services","$0"
"Coventry School District","=""0320011""","Purchased Services For Transportation","$604,698"
"Coventry School District","=""0320011""","Equipment","$1,103"
"Coventry School District","=""0320011""","All Other Expenditures","$4,820"
"Coventry School District","=""0320011""","Total","$6,879,794"
"Cromwell School District","=""0330011""","Teacher Salaries","$2,224,979"
"Cromwell School District","=""0330011""","Instructional Aide Salaries","$1,026,005"
"Cromwell School District","=""0330011""","Other Salaries","$193,027"
"Cromwell School District","=""0330011""","Employee Benefits","$859,601"
"Cromwell School District","=""0330011""","Purchased Services Other Than Transportation","$175,974"
"Cromwell School District","=""0330011""","Special Education Tuition","$2,504,735"
"Cromwell School District","=""0330011""","Supplies","$20,958"
"Cromwell School District","=""0330011""","Property Services","$300"
"Cromwell School District","=""0330011""","Purchased Services For Transportation","$574,864"
"Cromwell School District","=""0330011""","Equipment","$5,001"
"Cromwell School District","=""0330011""","All Other Expenditures","$200"
"Cromwell School District","=""0330011""","Total","$7,585,644"
"Danbury School District","=""0340011""","Teacher Salaries","$13,716,079"
"Danbury School District","=""0340011""","Instructional Aide Salaries","$4,803,361"
"Danbury School District","=""0340011""","Other Salaries","$1,938,174"
"Danbury School District","=""0340011""","Employee Benefits","$4,048,332"
"Danbury School District","=""0340011""","Purchased Services Other Than Transportation","$602,911"
"Danbury School District","=""0340011""","Special Education Tuition","$3,777,714"
"Danbury School District","=""0340011""","Supplies","$141,206"
"Danbury School District","=""0340011""","Property Services","$101,600"
"Danbury School District","=""0340011""","Purchased Services For Transportation","$3,595,898"
"Danbury School District","=""0340011""","Equipment","$116,618"
"Danbury School District","=""0340011""","All Other Expenditures","$0"
"Danbury School District","=""0340011""","Total","$32,841,893"
"Darien School District","=""0350011""","Teacher Salaries","$5,867,972"
"Darien School District","=""0350011""","Instructional Aide Salaries","$3,357,407"
"Darien School District","=""0350011""","Other Salaries","$6,119,920"
"Darien School District","=""0350011""","Employee Benefits","$3,724,102"
"Darien School District","=""0350011""","Purchased Services Other Than Transportation","$4,024,588"
"Darien School District","=""0350011""","Special Education Tuition","$7,209,424"
"Darien School District","=""0350011""","Supplies","$207,127"
"Darien School District","=""0350011""","Property Services","$0"
"Darien School District","=""0350011""","Purchased Services For Transportation","$1,335,770"
"Darien School District","=""0350011""","Equipment","$31,110"
"Darien School District","=""0350011""","All Other Expenditures","$0"
"Darien School District","=""0350011""","Total","$31,877,420"
"Deep River School District","=""0360011""","Teacher Salaries","$380,028"
"Deep River School District","=""0360011""","Instructional Aide Salaries","$201,043"
"Deep River School District","=""0360011""","Other Salaries","$42,643"
"Deep River School District","=""0360011""","Employee Benefits","$136,862"
"Deep River School District","=""0360011""","Purchased Services Other Than Transportation","$34,572"
"Deep River School District","=""0360011""","Special Education Tuition","$24,551"
"Deep River School District","=""0360011""","Supplies","$6,748"
"Deep River School District","=""0360011""","Property Services","$0"
"Deep River School District","=""0360011""","Purchased Services For Transportation","$23,898"
"Deep River School District","=""0360011""","Equipment","$0"
"Deep River School District","=""0360011""","All Other Expenditures","$0"
"Deep River School District","=""0360011""","Total","$850,343"
"Derby School District","=""0370011""","Teacher Salaries","$1,026,412"
"Derby School District","=""0370011""","Instructional Aide Salaries","$884,999"
"Derby School District","=""0370011""","Other Salaries","$436,735"
"Derby School District","=""0370011""","Employee Benefits","$626,777"
"Derby School District","=""0370011""","Purchased Services Other Than Transportation","$294,414"
"Derby School District","=""0370011""","Special Education Tuition","$2,334,043"
"Derby School District","=""0370011""","Supplies","$6,284"
"Derby School District","=""0370011""","Property Services","$0"
"Derby School District","=""0370011""","Purchased Services For Transportation","$548,124"
"Derby School District","=""0370011""","Equipment","$10,265"
"Derby School District","=""0370011""","All Other Expenditures","$975"
"Derby School District","=""0370011""","Total","$6,169,028"
"East Granby School District","=""0400011""","Teacher Salaries","$915,158"
"East Granby School District","=""0400011""","Instructional Aide Salaries","$510,208"
"East Granby School District","=""0400011""","Other Salaries","$291,983"
"East Granby School District","=""0400011""","Employee Benefits","$412,913"
"East Granby School District","=""0400011""","Purchased Services Other Than Transportation","$259,582"
"East Granby School District","=""0400011""","Special Education Tuition","$870,849"
"East Granby School District","=""0400011""","Supplies","$21,295"
"East Granby School District","=""0400011""","Property Services","$2,440"
"East Granby School District","=""0400011""","Purchased Services For Transportation","$290,072"
"East Granby School District","=""0400011""","Equipment","$9,008"
"East Granby School District","=""0400011""","All Other Expenditures","$428"
"East Granby School District","=""0400011""","Total","$3,583,936"
"East Haddam School District","=""0410011""","Teacher Salaries","$1,631,291"
"East Haddam School District","=""0410011""","Instructional Aide Salaries","$729,275"
"East Haddam School District","=""0410011""","Other Salaries","$189,506"
"East Haddam School District","=""0410011""","Employee Benefits","$575,454"
"East Haddam School District","=""0410011""","Purchased Services Other Than Transportation","$344,017"
"East Haddam School District","=""0410011""","Special Education Tuition","$649,788"
"East Haddam School District","=""0410011""","Supplies","$53,122"
"East Haddam School District","=""0410011""","Property Services","$0"
"East Haddam School District","=""0410011""","Purchased Services For Transportation","$354,655"
"East Haddam School District","=""0410011""","Equipment","$6,816"
"East Haddam School District","=""0410011""","All Other Expenditures","$2,859"
"East Haddam School District","=""0410011""","Total","$4,536,783"
"East Hampton School District","=""0420011""","Teacher Salaries","$2,442,385"
"East Hampton School District","=""0420011""","Instructional Aide Salaries","$1,394,427"
"East Hampton School District","=""0420011""","Other Salaries","$257,226"
"East Hampton School District","=""0420011""","Employee Benefits","$1,418,148"
"East Hampton School District","=""0420011""","Purchased Services Other Than Transportation","$858,245"
"East Hampton School District","=""0420011""","Special Education Tuition","$981,604"
"East Hampton School District","=""0420011""","Supplies","$71,900"
"East Hampton School District","=""0420011""","Property Services","$14,637"
"East Hampton School District","=""0420011""","Purchased Services For Transportation","$475,457"
"East Hampton School District","=""0420011""","Equipment","$0"
"East Hampton School District","=""0420011""","All Other Expenditures","$1,240"
"East Hampton School District","=""0420011""","Total","$7,915,269"
"East Hartford School District","=""0430011""","Teacher Salaries","$9,833,547"
"East Hartford School District","=""0430011""","Instructional Aide Salaries","$2,741,537"
"East Hartford School District","=""0430011""","Other Salaries","$3,895,531"
"East Hartford School District","=""0430011""","Employee Benefits","$2,467,937"
"East Hartford School District","=""0430011""","Purchased Services Other Than Transportation","$634,972"
"East Hartford School District","=""0430011""","Special Education Tuition","$4,340,018"
"East Hartford School District","=""0430011""","Supplies","$252,024"
"East Hartford School District","=""0430011""","Property Services","$3,395"
"East Hartford School District","=""0430011""","Purchased Services For Transportation","$2,250,712"
"East Hartford School District","=""0430011""","Equipment","$102,425"
"East Hartford School District","=""0430011""","All Other Expenditures","$294,470"
"East Hartford School District","=""0430011""","Total","$26,816,568"
"East Haven School District","=""0440011""","Teacher Salaries","$2,842,893"
