"Special Education Expenditures, 2021-22"
"All Districts"

"District","District Code","Description","Amount"
"Ledyard School District","=""0720011""","Equipment","$18,686"
"Ledyard School District","=""0720011""","All Other Expenditures","$900"
"Ledyard School District","=""0720011""","Total","$11,163,718"
"Lisbon School District","=""0730011""","Teacher Salaries","$846,224"
"Lisbon School District","=""0730011""","Instructional Aide Salaries","$142,205"
"Lisbon School District","=""0730011""","Other Salaries","$120,346"
"Lisbon School District","=""0730011""","Employee Benefits","$284,125"
"Lisbon School District","=""0730011""","Purchased Services Other Than Transportation","$319,693"
"Lisbon School District","=""0730011""","Special Education Tuition","$1,071,732"
"Lisbon School District","=""0730011""","Supplies","$12,594"
"Lisbon School District","=""0730011""","Property Services","$0"
"Lisbon School District","=""0730011""","Purchased Services For Transportation","$221,909"
"Lisbon School District","=""0730011""","Equipment","$5,242"
"Lisbon School District","=""0730011""","All Other Expenditures","$369"
"Lisbon School District","=""0730011""","Total","$3,024,439"
"Litchfield School District","=""0740011""","Teacher Salaries","$771,816"
"Litchfield School District","=""0740011""","Instructional Aide Salaries","$513,122"
"Litchfield School District","=""0740011""","Other Salaries","$9,880"
"Litchfield School District","=""0740011""","Employee Benefits","$472,972"
"Litchfield School District","=""0740011""","Purchased Services Other Than Transportation","$14,264"
"Litchfield School District","=""0740011""","Special Education Tuition","$541,566"
"Litchfield School District","=""0740011""","Supplies","$10,711"
"Litchfield School District","=""0740011""","Property Services","$0"
"Litchfield School District","=""0740011""","Purchased Services For Transportation","$159,614"
"Litchfield School District","=""0740011""","Equipment","$0"
"Litchfield School District","=""0740011""","All Other Expenditures","$0"
"Litchfield School District","=""0740011""","Total","$2,493,945"
"Madison School District","=""0760011""","Teacher Salaries","$4,835,263"
"Madison School District","=""0760011""","Instructional Aide Salaries","$18,308"
"Madison School District","=""0760011""","Other Salaries","$1,745,496"
"Madison School District","=""0760011""","Employee Benefits","$1,917,688"
"Madison School District","=""0760011""","Purchased Services Other Than Transportation","$913,195"
"Madison School District","=""0760011""","Special Education Tuition","$2,792,540"
"Madison School District","=""0760011""","Supplies","$67,288"
"Madison School District","=""0760011""","Property Services","$0"
"Madison School District","=""0760011""","Purchased Services For Transportation","$1,538,535"
"Madison School District","=""0760011""","Equipment","$24,253"
"Madison School District","=""0760011""","All Other Expenditures","$0"
"Madison School District","=""0760011""","Total","$13,852,566"
"Manchester School District","=""0770011""","Teacher Salaries","$8,111,839"
"Manchester School District","=""0770011""","Instructional Aide Salaries","$3,225,673"
"Manchester School District","=""0770011""","Other Salaries","$3,970,898"
"Manchester School District","=""0770011""","Employee Benefits","$2,534,172"
"Manchester School District","=""0770011""","Purchased Services Other Than Transportation","$4,069,511"
"Manchester School District","=""0770011""","Special Education Tuition","$5,502,158"
"Manchester School District","=""0770011""","Supplies","$98,189"
"Manchester School District","=""0770011""","Property Services","$46,107"
"Manchester School District","=""0770011""","Purchased Services For Transportation","$2,611,646"
"Manchester School District","=""0770011""","Equipment","$0"
"Manchester School District","=""0770011""","All Other Expenditures","$5,204"
"Manchester School District","=""0770011""","Total","$30,175,396"
"Mansfield School District","=""0780011""","Teacher Salaries","$1,526,617"
"Mansfield School District","=""0780011""","Instructional Aide Salaries","$929,187"
"Mansfield School District","=""0780011""","Other Salaries","$312,744"
"Mansfield School District","=""0780011""","Employee Benefits","$511,844"
"Mansfield School District","=""0780011""","Purchased Services Other Than Transportation","$380,053"
"Mansfield School District","=""0780011""","Special Education Tuition","$364,592"
"Mansfield School District","=""0780011""","Supplies","$41,436"
"Mansfield School District","=""0780011""","Property Services","$0"
"Mansfield School District","=""0780011""","Purchased Services For Transportation","$142,465"
"Mansfield School District","=""0780011""","Equipment","$1,502"
"Mansfield School District","=""0780011""","All Other Expenditures","$2,479"
"Mansfield School District","=""0780011""","Total","$4,212,919"
"Marlborough School District","=""0790011""","Teacher Salaries","$632,026"
"Marlborough School District","=""0790011""","Instructional Aide Salaries","$367,545"
"Marlborough School District","=""0790011""","Other Salaries","$201,761"
"Marlborough School District","=""0790011""","Employee Benefits","$99,491"
"Marlborough School District","=""0790011""","Purchased Services Other Than Transportation","$44,872"
"Marlborough School District","=""0790011""","Special Education Tuition","$343,506"
"Marlborough School District","=""0790011""","Supplies","$20,340"
"Marlborough School District","=""0790011""","Property Services","$0"
"Marlborough School District","=""0790011""","Purchased Services For Transportation","$125,219"
"Marlborough School District","=""0790011""","Equipment","$0"
"Marlborough School District","=""0790011""","All Other Expenditures","$1,143"
"Marlborough School District","=""0790011""","Total","$1,835,902"
"Meriden School District","=""0800011""","Teacher Salaries","$7,434,392"
"Meriden School District","=""0800011""","Instructional Aide Salaries","$2,779,307"
"Meriden School District","=""0800011""","Other Salaries","$6,207,261"
"Meriden School District","=""0800011""","Employee Benefits","$4,572,763"
"Meriden School District","=""0800011""","Purchased Services Other Than Transportation","$961,646"
"Meriden School District","=""0800011""","Special Education Tuition","$7,979,884"
"Meriden School District","=""0800011""","Supplies","$428,008"
"Meriden School District","=""0800011""","Property Services","$106,389"
"Meriden School District","=""0800011""","Purchased Services For Transportation","$3,375,044"
"Meriden School District","=""0800011""","Equipment","$10,831"
"Meriden School District","=""0800011""","All Other Expenditures","$1,503"
"Meriden School District","=""0800011""","Total","$33,857,029"
"Middletown School District","=""0830011""","Teacher Salaries","$7,170,070"
"Middletown School District","=""0830011""","Instructional Aide Salaries","$4,291,500"
"Middletown School District","=""0830011""","Other Salaries","$1,075,716"
"Middletown School District","=""0830011""","Employee Benefits","$3,604,322"
"Middletown School District","=""0830011""","Purchased Services Other Than Transportation","$994,389"
"Middletown School District","=""0830011""","Special Education Tuition","$5,738,528"
"Middletown School District","=""0830011""","Supplies","$160,826"
"Middletown School District","=""0830011""","Property Services","$12,817"
"Middletown School District","=""0830011""","Purchased Services For Transportation","$2,250,016"
"Middletown School District","=""0830011""","Equipment","$5,407"
"Middletown School District","=""0830011""","All Other Expenditures","$750"
"Middletown School District","=""0830011""","Total","$25,304,342"
"Milford School District","=""0840011""","Teacher Salaries","$10,029,717"
"Milford School District","=""0840011""","Instructional Aide Salaries","$3,526,400"
"Milford School District","=""0840011""","Other Salaries","$1,706,087"
"Milford School District","=""0840011""","Employee Benefits","$4,572,743"
"Milford School District","=""0840011""","Purchased Services Other Than Transportation","$506,922"
"Milford School District","=""0840011""","Special Education Tuition","$6,169,869"
"Milford School District","=""0840011""","Supplies","$218,936"
"Milford School District","=""0840011""","Property Services","$2,513"
"Milford School District","=""0840011""","Purchased Services For Transportation","$2,645,362"
"Milford School District","=""0840011""","Equipment","$119,482"
"Milford School District","=""0840011""","All Other Expenditures","$28,029"
"Milford School District","=""0840011""","Total","$29,526,060"
"Monroe School District","=""0850011""","Teacher Salaries","$5,003,527"
"Monroe School District","=""0850011""","Instructional Aide Salaries","$228,545"
"Monroe School District","=""0850011""","Other Salaries","$2,292,574"
"Monroe School District","=""0850011""","Employee Benefits","$1,637,396"
"Monroe School District","=""0850011""","Purchased Services Other Than Transportation","$1,387,970"
"Monroe School District","=""0850011""","Special Education Tuition","$1,900,797"
"Monroe School District","=""0850011""","Supplies","$125,890"
"Monroe School District","=""0850011""","Property Services","$0"
"Monroe School District","=""0850011""","Purchased Services For Transportation","$958,568"
"Monroe School District","=""0850011""","Equipment","$190,208"
"Monroe School District","=""0850011""","All Other Expenditures","$2,119"
"Monroe School District","=""0850011""","Total","$13,727,593"
"Montville School District","=""0860011""","Teacher Salaries","$3,867,687"
"Montville School District","=""0860011""","Instructional Aide Salaries","$1,476,020"
"Montville School District","=""0860011""","Other Salaries","$1,058,135"
"Montville School District","=""0860011""","Employee Benefits","$1,277,464"
"Montville School District","=""0860011""","Purchased Services Other Than Transportation","$594,991"
"Montville School District","=""0860011""","Special Education Tuition","$2,400,447"
"Montville School District","=""0860011""","Supplies","$136,337"
"Montville School District","=""0860011""","Property Services","$476,285"
"Montville School District","=""0860011""","Purchased Services For Transportation","$267"
